cluster_id,centroid_lat,centroid_lon,nearest_osm_feature,distance_to_osm_m,nearest_osm_lat,nearest_osm_lon,osm_count_within_5km
-1,18.73523,80.35746,Unnamed industrial feature,29833.67,18.4867713,80.4643071,0
-1,18.73582,80.35243,Unnamed industrial feature,30098.08,18.4867713,80.4643071,0
-1,18.73642,80.34734,Unnamed industrial feature,30373.16,18.4867713,80.4643071,0
-1,18.73857,82.47548,Unnamed industrial feature,15481.55,18.8574446,82.5520451,0
-1,18.73985,80.35833,Unnamed industrial feature,30276.03,18.4867713,80.4643071,0
-1,18.74262,82.47607,Unnamed industrial feature,15065.75,18.8574446,82.5520451,0
-1,18.74308,82.47234,Unnamed industrial feature,15235.07,18.8574446,82.5520451,0
-1,18.7471,82.08473,Middle Kolab Project,5399.07,18.7462678,82.1359977,0
-1,18.76287,81.92706,Middle Kolab Project,22076.57,18.7462678,82.1359977,0
-1,18.76841,82.11592,Middle Kolab Project,3245.12,18.7462678,82.1359977,1
-1,18.77256,82.11645,Middle Kolab Project,3575.35,18.7462678,82.1359977,1
-1,18.77487,80.40943,Unnamed industrial feature,32552.78,18.4867713,80.4643071,0
-1,18.77623,80.40923,Unnamed industrial feature,32705.34,18.4867713,80.4643071,0
-1,18.77815,80.315,Unnamed industrial feature,36017.29,18.4867713,80.4643071,0
-1,18.79001,80.21597,Unnamed industrial feature,42679.98,18.4867713,80.4643071,0
-1,18.79193,80.21628,Unnamed industrial feature,42828.82,18.4867713,80.4643071,0
-1,18.79543,80.6356,Unnamed industrial feature,38777.16,18.4867713,80.4643071,0
-1,18.80455,82.14758,Middle Kolab Project,6594.4,18.7462678,82.1359977,0
-1,18.80572,80.62717,Unnamed industrial feature,39398.34,18.4867713,80.4643071,0
-1,18.81005,81.79179,Unnamed industrial feature,21063.47,18.9876013,81.8615717,0
-1,18.81025,80.62811,Unnamed industrial feature,39895.02,18.4867713,80.4643071,0
-1,18.81886,82.4603,Unnamed industrial feature,10565.48,18.8574446,82.5520451,0
-1,18.82306,82.13422,Middle Kolab Project,8540.95,18.7462678,82.1359977,0
-1,18.82873,82.02153,Middle Kolab Project,15142.04,18.7462678,82.1359977,0
-1,18.83281,81.81532,Unnamed industrial feature,17886.45,18.9876013,81.8615717,0
-1,18.84377,82.49055,Unnamed industrial feature,6374.81,18.8810668,82.5365603,0
-1,18.84447,82.49039,Unnamed industrial feature,6337.34,18.8810668,82.5365603,0
-1,18.84622,80.63808,Unnamed industrial feature,43961.66,18.4867713,80.4643071,0
-1,18.84639,80.64046,Unnamed industrial feature,44083.8,18.4867713,80.4643071,0
-1,18.85036,80.604,Unnamed industrial feature,43024.16,18.4867713,80.4643071,0
-1,18.85085,80.60131,Unnamed industrial feature,42979.37,18.4867713,80.4643071,0
-1,18.85114,82.04568,Middle Kolab Project,15045.62,18.7462678,82.1359977,0
-1,18.85531,82.04626,Middle Kolab Project,15370.12,18.7462678,82.1359977,0
-1,18.85581,82.0423,Middle Kolab Project,15672.92,18.7462678,82.1359977,0
-1,18.85714,80.58699,Unnamed industrial feature,43163.31,18.4867713,80.4643071,0
-1,18.85737,80.58466,Unnamed industrial feature,43114.89,18.4867713,80.4643071,0
-1,18.85769,80.58216,Unnamed industrial feature,43072.26,18.4867713,80.4643071,0
-1,18.88597,80.41598,Unnamed industrial feature,44679.8,18.4867713,80.4643071,0
-1,18.88748,80.41393,Unnamed industrial feature,44871.63,18.4867713,80.4643071,0
-1,18.89058,80.41695,Unnamed industrial feature,45177.7,18.4867713,80.4643071,0
-1,18.89207,80.41495,Unnamed industrial feature,45366.03,18.4867713,80.4643071,0
-1,18.91935,80.45356,Unnamed industrial feature,48113.87,18.4867713,80.4643071,0
-1,18.95829,82.28099,NMDC I&S Plant Nagarnar,18589.7,19.089805,82.1718118,0
-1,18.96165,82.18985,NMDC I&S Plant Nagarnar,14375.79,19.089805,82.1718118,0
-1,19.0135,82.52603,Unnamed industrial feature,13754.67,18.8941466,82.5603913,0
-1,19.02037,82.37564,NMDC I&S Plant Nagarnar,22771.59,19.089805,82.1718118,0
-1,19.02089,80.98731,Unnamed industrial feature,43739.37,18.6780087,81.1910108,0
-1,19.02446,82.37624,NMDC I&S Plant Nagarnar,22680.92,19.089805,82.1718118,0
-1,19.02495,82.37238,NMDC I&S Plant Nagarnar,22279.26,19.089805,82.1718118,0
-1,19.02854,82.37684,NMDC I&S Plant Nagarnar,22599.54,19.089805,82.1718118,0
-1,19.03263,82.3774,NMDC I&S Plant Nagarnar,22522.84,19.089805,82.1718118,0
-1,19.04343,80.42839,Unnamed industrial feature,62013.03,18.4867713,80.4643071,0
-1,19.0458,82.10823,Nagarnar Steel Plant,7914.72,19.0916395,82.1658448,0
-1,19.10513,80.37093,Unnamed industrial feature,56032.39,19.6086411,80.3496442,0
-1,19.13211,80.34234,Unnamed industrial feature,52993.38,19.6086411,80.3496442,0
-1,19.13271,80.33707,Unnamed industrial feature,52937.56,19.6086411,80.3496442,0
-1,19.13369,80.80762,Unnamed industrial feature,60973.9,19.4394398,81.2898857,0
-1,19.13741,80.33756,Unnamed industrial feature,52413.84,19.6086411,80.3496442,0
-1,19.14556,80.308,Unnamed industrial feature,51677.23,19.6086411,80.3496442,0
-1,19.19962,81.40063,Unnamed industrial feature,29088.78,19.4394398,81.2898857,0
-1,19.20037,81.40236,Unnamed industrial feature,29085.53,19.4394398,81.2898857,0
-1,19.46861,83.63278,Indian Metals & Ferro Alloys Limited,25935.12,19.3324708,83.4319931,0
-1,19.4794,83.46019,Indian Metals & Ferro Alloys Limited,16603.26,19.3324708,83.4319931,0
-1,19.52018,83.90817,Unnamed industrial feature,50787.79,19.0721465,83.8141018,0
-1,19.52089,83.91053,Unnamed industrial feature,50913.88,19.0721465,83.8141018,0
-1,19.54358,84.05476,Unnamed industrial feature,58187.34,19.0721465,83.8141018,0
-1,19.54425,84.04981,Unnamed industrial feature,58031.13,19.0721465,83.8141018,0
-1,19.55681,83.98486,Unnamed industrial feature,56792.97,19.0721465,83.8141018,0
-1,19.55746,83.98008,Unnamed industrial feature,56705.48,19.0721465,83.8141018,0
-1,19.67339,80.77696,Unnamed industrial feature,43614.77,19.8125433,81.1665872,0
-1,19.70847,83.01748,Indravati Dam,35403.53,19.4269759,82.8595848,0
-1,19.71245,83.01791,Indravati Dam,35816.15,19.4269759,82.8595848,0
-1,19.73279,82.98602,Indravati Dam,36493.76,19.4269759,82.8595848,0
-1,19.73517,82.99868,Indravati Dam,37239.17,19.4269759,82.8595848,0
-1,19.77701,83.07113,Unnamed industrial feature,34924.9,19.7127275,83.3977733,0
-1,19.8851,83.13212,Unnamed industrial feature,27176.25,20.1139106,83.2235276,0
-1,19.96682,83.95,Unnamed industrial feature,64050.41,19.7108098,83.401442,0
-1,19.98413,83.87696,Unnamed industrial feature,58285.2,19.7108098,83.401442,0
-1,20.03834,83.98839,Unnamed industrial feature,71370.02,19.7108098,83.401442,0
-1,20.05544,84.03804,Unnamed industrial feature,76808.98,19.7108098,83.401442,0
-1,20.05749,83.99332,Unnamed industrial feature,72913.67,19.7108098,83.401442,0
-1,20.05876,83.92501,Unnamed industrial feature,67038.52,19.7108098,83.401442,0
-1,20.05877,83.92314,Unnamed industrial feature,66879.58,19.7108098,83.401442,0
-1,20.06124,83.99387,Unnamed industrial feature,73183.03,19.7108098,83.401442,0
-1,20.06253,83.92557,Unnamed industrial feature,67328.46,19.7108098,83.401442,0
-1,20.06254,83.92367,Unnamed industrial feature,67167.48,19.7108098,83.401442,0
-1,20.06815,83.94138,Unnamed industrial feature,69037.76,19.7108098,83.401442,0
-1,20.06879,83.93642,Unnamed industrial feature,68655.44,19.7108098,83.401442,0
-1,20.07321,83.93211,Unnamed industrial feature,68575.77,19.7108098,83.401442,0
-1,20.09161,84.05338,Unnamed industrial feature,76601.43,20.5219298,83.4797689,0
-1,20.10728,83.9072,Unnamed industrial feature,64128.74,20.5219298,83.4797689,0
-1,20.1928,81.32446,Unnamed industrial feature,35234.32,20.3975864,81.0666508,0
-1,20.19868,80.3707,Unnamed industrial feature,54578.71,20.2252947,80.8929777,0
-1,20.25529,81.21713,Unnamed industrial feature,22283.39,20.3975864,81.0666508,0
-1,20.33273,83.74674,Unnamed industrial feature,34878.34,20.5219298,83.4797689,0
-1,20.36546,83.82293,Unnamed industrial feature,39283.11,20.5568652,83.5059968,0
-1,20.39642,83.76618,Unnamed industrial feature,32447.87,20.5568652,83.5059968,0
-1,20.43414,83.85648,Unnamed industrial feature,38972.29,20.5568652,83.5059968,0
-1,20.59156,83.91823,Manamunda,21627.97,20.7843965,83.8910557,0
-1,20.59217,83.91356,Manamunda,21502.43,20.7843965,83.8910557,0
-1,20.59224,83.91615,Manamunda,21525.7,20.7843965,83.8910557,0
-1,20.5925,83.1513,Unnamed industrial feature,10018.1,20.6744574,83.1113175,0
-1,20.59279,83.90877,Manamunda,21385.21,20.7843965,83.8910557,0
-1,20.59287,83.91145,Manamunda,21402.18,20.7843965,83.8910557,0
-1,20.59417,83.15123,Unnamed industrial feature,9846.4,20.6744574,83.1113175,0
-1,20.59647,83.1519,Unnamed industrial feature,9645.43,20.6744574,83.1113175,0
-1,20.65435,83.91215,Manamunda,14625.99,20.7843965,83.8910557,0
-1,21.0871,82.26358,Unnamed industrial feature,22390.91,21.1178867,82.4768835,0
-1,17.79917,82.68038,Unnamed industrial feature,5676.34,17.8501089,82.6768676,0
-1,17.91969,80.85765,Unnamed industrial feature,4172.42,17.8822436,80.8601768,4
-1,17.92854,80.85931,"TGSRTC  Bus Depot , Manuguru",4587.72,17.9335387,80.8162648,3
-1,17.97239,80.6513,Bhadradri Thermal Power Plant,11201.48,18.0282273,80.7394614,0
-1,17.97411,80.63739,Bhadradri Thermal Power Plant,12358.28,18.0282273,80.7394614,0
-1,17.97923,80.63306,Bhadradri Thermal Power Plant,12501.63,18.0282273,80.7394614,0
-1,18.082,81.02917,Manuguru IV Coal Mine,23812.08,17.9772015,80.8327743,0
-1,18.11007,81.0561,Manuguru IV Coal Mine,27852.82,17.9772015,80.8327743,0
-1,18.11633,80.9315,Manuguru IV Coal Mine,18662.23,17.9772015,80.8327743,0
-1,18.18599,80.88038,Bhadradri Thermal Power Plant,23011.97,18.0282273,80.7394614,0
-1,18.19044,80.88098,Bhadradri Thermal Power Plant,23431.67,18.0282273,80.7394614,0
-1,18.20839,80.70146,Bhadradri Thermal Power Plant,20431.76,18.0282273,80.7394614,0
-1,18.21137,80.67759,Bhadradri Thermal Power Plant,21388.5,18.0282273,80.7394614,0
-1,17.96083,80.15196,Unnamed industrial feature,16581.59,18.082543,80.2425635,0
-1,18.04707,82.29234,Upper Sileru Power House,28891.29,18.0371452,82.0192773,0
-1,18.09376,82.31985,Balimela Power House,30190.06,18.2074394,82.0603778,0
-1,18.16206,82.18345,Balimela Power House,13946.36,18.2074394,82.0603778,0
-1,18.20961,82.29752,Balimela Power House,25049.76,18.2074394,82.0603778,0
-1,18.22434,82.26691,Balimela Power House,21895.23,18.2074394,82.0603778,0
-1,18.22597,82.26444,Balimela Power House,21651.71,18.2074394,82.0603778,0
-1,18.29604,84.02778,Unnamed industrial feature,2341.96,18.2997623,84.0059458,3
-1,18.32663,82.85667,Unnamed industrial feature,2745.62,18.3401803,82.8349245,1
-1,18.35991,82.22742,Balimela Power House,24463.92,18.2074394,82.0603778,0
-1,18.40834,83.59156,paper industry,2618.55,18.395829,83.6125861,2
-1,18.53583,80.72825,Unnamed industrial feature,28360.2,18.4867713,80.4643071,0
-1,18.53648,80.73038,Unnamed industrial feature,28594.46,18.4867713,80.4643071,0
-1,18.64971,80.57964,Unnamed industrial feature,21818.56,18.4867713,80.4643071,0
-1,18.65595,80.57883,Unnamed industrial feature,22351.72,18.4867713,80.4643071,0
-1,18.68645,83.12337,Unnamed industrial feature,12112.84,18.5842841,83.1632584,0
-1,18.69052,80.78901,Unnamed industrial feature,41041.6,18.4867713,80.4643071,0
-1,18.77722,83.26959,"APSRTC Bus Depot, Parvathipuram",16090.16,18.7728343,83.4223545,0
-1,18.78243,83.26864,"APSRTC Bus Depot, Parvathipuram",16217.67,18.7728343,83.4223545,0
-1,18.78312,83.27193,"APSRTC Bus Depot, Parvathipuram",15877.39,18.7728343,83.4223545,0
-1,18.79618,83.25671,"APSRTC Bus Depot, Parvathipuram",17629.94,18.7728343,83.4223545,0
-1,18.79819,83.10975,Unnamed industrial feature,10784.81,18.845553,83.0203289,0
-1,18.8134,83.23531,"APSRTC Bus Depot, Parvathipuram",20199.67,18.7728343,83.4223545,0
-1,18.9115,83.2874,"APSRTC Bus Depot, Parvathipuram",20962.89,18.7728343,83.4223545,0
-1,18.98014,81.80049,Unnamed industrial feature,4488.76,19.0110753,81.8279184,1
-1,18.981,81.80449,Unnamed industrial feature,4153.48,19.0110753,81.8279184,1
-1,19.00224,81.87611,Unnamed industrial feature,2232.95,18.9876013,81.8615717,2
-1,19.0031,81.88015,Unnamed industrial feature,2604.9,18.9876013,81.8615717,2
-1,19.00493,81.876,Unnamed industrial feature,2452.35,18.9876013,81.8615717,2
-1,19.00583,81.88004,Unnamed industrial feature,2806.92,18.9876013,81.8615717,2
-1,19.11735,83.15112,Unnamed industrial feature,8749.15,19.1675584,83.0869925,0
-1,19.12993,83.55831,Vardhaman Chemical Industries sumitramadangi,14974.69,19.1397883,83.4161461,0
-1,19.13247,83.04086,Unnamed industrial feature,6221.34,19.1675584,83.0869925,0
-1,19.13321,83.04445,Unnamed industrial feature,5878.53,19.1675584,83.0869925,0
-1,19.18284,83.44036,Sleeper Plant,3807.55,19.1736566,83.405434,1
-1,19.20166,83.63331,Vardhaman Chemical Industries sumitramadangi,23823.42,19.1397883,83.4161461,0
-1,19.21006,82.88897,Utkal Alumina Smelter Power Plant,14688.43,19.1957109,83.0280214,0
-1,19.28503,84.23578,Unnamed industrial feature,50215.54,19.0721465,83.8141018,0
-1,19.28618,84.24136,Unnamed industrial feature,50792.77,19.0721465,83.8141018,0
340,19.29634,83.16698875,Unnamed industrial feature,16601.13,19.1675584,83.0869925,0
-1,19.29964,83.50263,Unnamed industrial feature,7763.93,19.325901,83.4340763,0
-1,19.29978,83.45212,Unnamed industrial feature,3467.2,19.325901,83.4340763,2
-1,19.30129,83.16832,Unnamed industrial feature,17147.28,19.1675584,83.0869925,0
-1,19.30209,83.59071,Unnamed industrial feature,16648.53,19.325901,83.4340763,0
-1,19.30905,83.49703,Unnamed industrial feature,6866.62,19.325901,83.4340763,0
-1,19.36698,83.53047,Indian Metals & Ferro Alloys Limited,11021.18,19.3324708,83.4319931,0
-1,19.36871,83.53116,Indian Metals & Ferro Alloys Limited,11157.05,19.3324708,83.4319931,0
-1,19.41796,83.92867,Unnamed industrial feature,40289.83,19.0721465,83.8141018,0
-1,19.42692,83.36029,Indian Metals & Ferro Alloys Limited,12917.71,19.3324708,83.4319931,0
-1,19.51178,84.05489,Unnamed industrial feature,55030.56,19.0721465,83.8141018,0
-1,19.5177,83.73016,Indian Metals & Ferro Alloys Limited,37441.5,19.3324708,83.4319931,0
-1,19.55288,83.85423,Unnamed industrial feature,50568.19,19.7108098,83.401442,0
-1,19.55788,83.85362,Unnamed industrial feature,50316.99,19.7108098,83.401442,0
-1,19.55903,83.85934,Unnamed industrial feature,50838.44,19.7108098,83.401442,0
-1,18.9022,80.33317,Unnamed industrial feature,48214.4,18.4867713,80.4643071,0
-1,18.90673,80.33209,Unnamed industrial feature,48729.55,18.4867713,80.4643071,0
-1,18.91762,80.83092,Unnamed industrial feature,46331.78,18.6780087,81.1910108,0
-1,18.93227,80.55637,Unnamed industrial feature,50477.17,18.4867713,80.4643071,0
-1,18.93246,80.55664,Unnamed industrial feature,50503.37,18.4867713,80.4643071,0
-1,18.96341,80.72509,Unnamed industrial feature,58410.94,18.6780087,81.1910108,0
-1,18.96429,80.72428,Unnamed industrial feature,58535.58,18.6780087,81.1910108,0
-1,18.99098,80.50465,Unnamed industrial feature,56226.16,18.4867713,80.4643071,0
-1,18.99814,80.50801,Unnamed industrial feature,57047.52,18.4867713,80.4643071,0
-1,19.00683,80.1506,Unnamed industrial feature,66597.08,18.4867713,80.4643071,0
-1,19.0678,80.39067,Unnamed industrial feature,60292.64,19.6086411,80.3496442,0
-1,19.0726,80.44035,Unnamed industrial feature,60360.01,19.6086411,80.3496442,0
-1,19.09133,80.81274,Unnamed industrial feature,60795.54,18.6780087,81.1910108,0
-1,19.09305,80.81033,Unnamed industrial feature,61106.0,18.6780087,81.1910108,0
-1,19.09413,80.81505,Unnamed industrial feature,60872.83,18.6780087,81.1910108,0
-1,19.13245,81.16737,Unnamed industrial feature,36477.26,19.4394398,81.2898857,0
-1,19.16348,81.14096,Unnamed industrial feature,34436.24,19.4394398,81.2898857,0
341,19.176371818181817,81.05613272727273,Unnamed industrial feature,38175.9,19.4394398,81.2898857,0
-1,19.18162,80.44206,Unnamed industrial feature,48461.83,19.6086411,80.3496442,0
-1,19.19238,81.05721,Unnamed industrial feature,36753.75,19.4394398,81.2898857,0
-1,19.20428,80.34547,Unnamed industrial feature,44965.03,19.6086411,80.3496442,0
-1,19.22064,80.38843,Unnamed industrial feature,43335.07,19.6086411,80.3496442,0
-1,19.23808,80.85957,Unnamed industrial feature,50396.05,19.4394398,81.2898857,0
-1,19.24121,80.8569,Unnamed industrial feature,50493.89,19.4394398,81.2898857,0
-1,19.24233,80.86201,Unnamed industrial feature,49957.18,19.4394398,81.2898857,0
-1,19.2429,80.85325,Unnamed industrial feature,50757.3,19.4394398,81.2898857,0
-1,19.25151,80.66793,Unnamed industrial feature,51767.01,19.6180523,80.363558,0
-1,19.25822,80.46986,Unnamed industrial feature,40953.4,19.6086411,80.3496442,0
-1,19.25824,80.46844,Unnamed industrial feature,40905.7,19.6086411,80.3496442,0
-1,19.28571,80.87716,Unnamed industrial feature,46549.49,19.4394398,81.2898857,0
-1,19.30617,80.48261,Unnamed industrial feature,36407.95,19.6086411,80.3496442,0
-1,19.32279,80.55632,Unnamed industrial feature,38468.0,19.6086411,80.3496442,0
-1,19.32669,81.19899,Unnamed industrial feature,15750.68,19.4394398,81.2898857,0
-1,19.33293,80.43157,Unnamed industrial feature,31838.02,19.6086411,80.3496442,0
-1,19.34774,81.15618,Unnamed industrial feature,17338.89,19.4394398,81.2898857,0
-1,19.34868,81.16042,Unnamed industrial feature,16918.63,19.4394398,81.2898857,0
-1,19.3535,81.15455,Unnamed industrial feature,17111.49,19.4394398,81.2898857,0
-1,19.39588,80.68539,Unnamed industrial feature,41810.93,19.6180523,80.363558,0
-1,19.4046,80.86551,Unnamed industrial feature,44671.45,19.4394398,81.2898857,0
-1,19.41546,80.54169,Unnamed industrial feature,29257.81,19.6180523,80.363558,0
-1,19.41955,80.30622,Unnamed industrial feature,21512.9,19.6086411,80.3496442,0
-1,19.42029,80.33659,Unnamed industrial feature,20988.33,19.6086411,80.3496442,0
-1,19.42037,80.33759,Unnamed industrial feature,20972.88,19.6086411,80.3496442,0
-1,19.4507,80.3866,Unnamed industrial feature,17984.21,19.6086411,80.3496442,0
-1,19.45949,81.95824,Unnamed industrial feature,34811.86,19.6695441,82.2046074,0
-1,19.46175,81.96159,Unnamed industrial feature,34382.89,19.6695441,82.2046074,0
-1,19.47031,81.07873,Unnamed industrial feature,22403.39,19.4394398,81.2898857,0
-1,19.47088,81.24711,Unnamed industrial feature,5686.47,19.4394398,81.2898857,0
-1,19.50364,80.53926,Unnamed industrial feature,22377.77,19.6180523,80.363558,0
-1,19.51372,80.46595,Unnamed industrial feature,15801.24,19.6180523,80.363558,0
-1,19.51797,83.72927,Indian Metals & Ferro Alloys Limited,37380.13,19.3324708,83.4319931,0
-1,19.51859,83.7322,Indian Metals & Ferro Alloys Limited,37674.53,19.3324708,83.4319931,0
-1,19.52331,83.42707,Lanjigarh bauxite mine,19888.74,19.6996929,83.3955548,0
-1,19.52377,83.08591,Baphlimali Bauxite Mines,23913.37,19.3422141,82.9636752,0
-1,19.52745,80.55461,Unnamed industrial feature,22408.81,19.6180523,80.363558,0
-1,19.53473,81.69812,Unnamed industrial feature,44085.54,19.4394398,81.2898857,0
-1,19.53715,81.69581,Unnamed industrial feature,43916.02,19.4394398,81.2898857,0
-1,19.53717,80.59755,Unnamed industrial feature,26112.24,19.6180523,80.363558,0
-1,19.53857,83.57762,Lanjigarh bauxite mine,26165.39,19.6996929,83.3955548,0
-1,19.5392,83.58066,Lanjigarh bauxite mine,26350.82,19.6996929,83.3955548,0
-1,19.53944,81.69273,Unnamed industrial feature,43667.13,19.4394398,81.2898857,0
-1,19.54487,80.57573,Unnamed industrial feature,23670.72,19.6180523,80.363558,0
-1,19.54541,83.7116,Lanjigarh bauxite mine,37283.15,19.6996929,83.3955548,0
-1,19.54599,83.71439,Lanjigarh bauxite mine,37513.36,19.6996929,83.3955548,0
-1,19.54781,82.91544,Indravati Dam,14656.44,19.4269759,82.8595848,0
-1,19.54848,80.61973,Unnamed industrial feature,27930.07,19.6180523,80.363558,0
-1,19.55092,80.57457,Unnamed industrial feature,23332.39,19.6180523,80.363558,0
-1,19.55106,83.71385,Lanjigarh bauxite mine,37208.74,19.6996929,83.3955548,0
-1,19.55406,83.85307,Unnamed industrial feature,50408.6,19.7108098,83.401442,0
-1,19.55528,81.89037,Unnamed industrial feature,35281.62,19.6695441,82.2046074,0
-1,19.55884,81.88686,Unnamed industrial feature,35485.25,19.6695441,82.2046074,0
-1,19.56028,83.85832,Unnamed industrial feature,50691.45,19.7108098,83.401442,0
-1,19.5622,83.71762,Unnamed industrial feature,37007.0,19.7108098,83.401442,0
-1,19.56628,83.86251,Unnamed industrial feature,50890.39,19.7108098,83.401442,0
-1,19.57006,81.09372,Unnamed industrial feature,25173.5,19.4394398,81.2898857,0
-1,19.57106,81.09825,Unnamed industrial feature,24852.48,19.4394398,81.2898857,0
