latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime
19.29951,81.66687,348.78,0.44,0.46,n,2,307.88,22.49,D,0.0,2026-02-02 07:23:00
19.35351,81.19476,332.3,0.47,0.48,n,2,302.86,2.86,D,0.0,2026-02-02 07:23:00
19.41805,82.4554,343.92,0.39,0.44,n,2,307.73,7.4,D,0.0,2026-02-02 07:23:00
19.46882,82.11339,334.86,0.41,0.45,n,2,304.62,2.77,D,0.0,2026-02-02 07:23:00
19.56993,82.51909,335.93,0.39,0.44,n,2,304.62,3.54,D,0.0,2026-02-02 07:23:00
19.69883,84.17302,333.04,0.47,0.4,n,2,303.54,3.1,D,0.0,2026-02-02 07:23:00
19.80438,81.978,339.52,0.41,0.45,n,2,301.69,2.49,D,0.0,2026-02-02 07:23:00
19.83319,84.03864,330.34,0.48,0.4,n,2,299.5,4.57,D,0.0,2026-02-02 07:23:00
19.83413,84.04025,332.26,0.48,0.4,n,2,300.13,5.64,D,0.0,2026-02-02 07:23:00
19.90466,81.38177,333.37,0.45,0.47,n,2,302.02,3.74,D,0.0,2026-02-02 07:23:00
19.90872,82.2006,345.71,0.4,0.44,n,2,308.58,11.69,D,0.0,2026-02-02 07:23:00
19.93613,82.2142,341.67,0.4,0.44,n,2,305.67,8.59,D,0.0,2026-02-02 07:23:00
19.9467,82.34048,340.81,0.39,0.44,n,2,304.12,3.68,D,0.0,2026-02-02 07:23:00
20.00322,82.0748,340.12,0.4,0.44,n,2,304.08,4.57,D,0.0,2026-02-02 07:23:00
20.0039,82.07854,347.69,0.4,0.44,n,2,305.28,7.32,D,0.0,2026-02-02 07:23:00
20.00724,82.07391,339.46,0.4,0.44,n,2,302.62,4.57,D,0.0,2026-02-02 07:23:00
20.06438,82.0422,335.64,0.4,0.44,n,2,301.65,1.88,D,0.0,2026-02-02 07:23:00
20.09326,82.13013,339.33,0.4,0.44,n,2,301.8,3.55,D,0.0,2026-02-02 07:23:00
20.31417,81.98589,330.25,0.4,0.44,n,2,303.84,2.55,D,0.0,2026-02-02 07:23:00
20.72288,80.60617,333.71,0.48,0.48,n,2,303.05,2.8,D,0.0,2026-02-02 07:23:00
20.73703,82.66251,334.07,0.54,0.42,n,2,301.65,3.97,D,0.0,2026-02-02 07:23:00
20.80143,84.17781,333.87,0.46,0.39,n,2,304.49,2.78,D,0.0,2026-02-02 07:23:00
20.83196,82.23323,331.21,0.57,0.43,n,2,304.74,3.14,D,0.0,2026-02-02 07:23:00
20.83323,82.23466,335.11,0.57,0.43,n,2,303.83,4.43,D,0.0,2026-02-02 07:23:00
20.8359,82.23243,331.3,0.57,0.43,n,2,302.55,3.14,D,0.0,2026-02-02 07:23:00
20.91254,83.95296,330.58,0.47,0.39,n,2,302.96,2.4,D,0.0,2026-02-02 07:23:00
20.97071,81.83553,334.63,0.4,0.44,n,2,303.88,1.26,D,0.0,2026-02-02 07:23:00
20.97133,81.83497,334.09,0.4,0.44,n,2,303.77,0.99,D,0.0,2026-02-02 07:23:00
20.99347,81.36672,331.14,0.43,0.46,n,2,304.26,1.83,D,0.0,2026-02-02 07:23:00
20.99509,81.36686,333.93,0.43,0.46,n,2,303.68,2.31,D,0.0,2026-02-02 07:23:00
21.00839,81.2111,347.82,0.44,0.46,n,2,306.31,6.41,D,0.0,2026-02-02 07:23:00
21.02273,81.19518,336.92,0.44,0.46,n,2,304.88,2.86,D,0.0,2026-02-02 07:23:00
21.03389,83.78017,333.76,0.47,0.4,n,2,303.8,5.28,D,0.0,2026-02-02 07:23:00
21.07754,81.22725,342.13,0.43,0.46,n,2,304.12,5.47,D,0.0,2026-02-02 07:23:00
21.08825,81.49641,348.21,0.42,0.45,n,2,308.26,7.77,D,0.0,2026-02-02 07:23:00
21.09235,81.49554,349.28,0.42,0.45,n,2,304.9,7.77,D,0.0,2026-02-02 07:23:00
21.12442,81.51414,330.56,0.42,0.45,n,2,304.36,2.32,D,0.0,2026-02-02 07:23:00
21.12682,81.90366,353.38,0.39,0.44,n,2,306.86,8.03,D,0.0,2026-02-02 07:23:00
21.16012,81.13658,341.56,0.44,0.46,n,2,302.56,7.92,D,0.0,2026-02-02 07:23:00
21.1606,81.13728,350.95,0.44,0.46,n,2,301.72,4.36,D,0.0,2026-02-02 07:23:00
21.16661,83.07852,332.12,0.51,0.41,n,2,303.96,2.16,D,0.0,2026-02-02 07:23:00
21.17403,81.88978,342.26,0.39,0.44,n,2,305.45,6.45,D,0.0,2026-02-02 07:23:00
21.17472,81.89352,341.76,0.39,0.44,n,2,306.87,5.53,D,0.0,2026-02-02 07:23:00
21.19888,82.11415,344.05,0.38,0.43,n,2,306.63,5.86,D,0.0,2026-02-02 07:23:00
21.19955,82.1178,340.79,0.38,0.43,n,2,304.33,6.47,D,0.0,2026-02-02 07:23:00
21.28337,83.83105,334.09,0.47,0.39,n,2,304.47,3.59,D,0.0,2026-02-02 07:23:00
21.29175,81.95785,340.52,0.39,0.44,n,2,304.66,2.89,D,0.0,2026-02-02 07:23:00
21.29755,81.92204,334.43,0.39,0.44,n,2,304.06,3.42,D,0.0,2026-02-02 07:23:00
21.30338,83.81791,332.03,0.47,0.4,n,2,300.87,3.46,D,0.0,2026-02-02 07:23:00
21.30888,83.06364,337.35,0.51,0.41,n,2,304.62,5.27,D,0.0,2026-02-02 07:23:00
21.31348,83.0677,340.78,0.51,0.41,n,2,304.41,7.54,D,0.0,2026-02-02 07:23:00
21.33357,83.09347,334.63,0.51,0.41,n,2,302.32,6.39,D,0.0,2026-02-02 07:23:00
21.35739,81.98975,341.21,0.39,0.44,n,2,306.34,5.72,D,0.0,2026-02-02 07:23:00
21.35808,81.99341,337.53,0.39,0.44,n,2,303.35,1.65,D,0.0,2026-02-02 07:23:00
21.38953,81.624,334.92,0.41,0.45,n,2,302.46,3.75,D,0.0,2026-02-02 07:23:00
21.40278,81.60516,348.49,0.41,0.45,n,2,306.23,6.29,D,0.0,2026-02-02 07:23:00
21.43513,82.81271,343.54,0.52,0.42,n,2,305.44,18.18,D,0.0,2026-02-02 07:23:00
21.50064,83.8682,331.35,0.46,0.39,n,2,301.71,2.14,D,0.0,2026-02-02 07:23:00
21.54061,81.75703,345.68,0.4,0.44,n,2,307.97,29.29,D,0.0,2026-02-02 07:23:00
21.56731,82.92006,342.89,0.51,0.41,n,2,305.16,5.52,D,0.0,2026-02-02 07:23:00
21.58623,82.46193,342.64,0.54,0.42,n,2,304.39,4.39,D,0.0,2026-02-02 07:23:00
21.59978,82.99388,332.26,0.51,0.41,n,2,303.19,3.11,D,0.0,2026-02-02 07:23:00
21.60473,82.91238,336.18,0.51,0.41,n,2,303.85,4.94,D,0.0,2026-02-02 07:23:00
21.60587,82.91483,335.26,0.51,0.41,n,2,305.71,4.42,D,0.0,2026-02-02 07:23:00
21.60623,82.87424,339.64,0.51,0.41,n,2,306.66,8.88,D,0.0,2026-02-02 07:23:00
21.61191,82.9311,335.48,0.51,0.41,n,2,305.8,3.7,D,0.0,2026-02-02 07:23:00
21.61226,82.92865,338.54,0.51,0.41,n,2,305.88,4.49,D,0.0,2026-02-02 07:23:00
21.64444,84.11108,344.7,0.45,0.39,n,2,305.78,9.32,D,0.0,2026-02-02 07:23:00
21.64541,83.11127,338.26,0.5,0.41,n,2,304.02,5.45,D,0.0,2026-02-02 07:23:00
21.64695,84.16806,334.32,0.45,0.39,n,2,302.95,2.76,D,0.0,2026-02-02 07:23:00
21.64841,83.02139,338.38,0.5,0.41,n,2,305.46,5.99,D,0.0,2026-02-02 07:23:00
21.64911,83.11051,344.47,0.5,0.41,n,2,305.99,5.07,D,0.0,2026-02-02 07:23:00
21.66606,84.0668,334.12,0.45,0.39,n,2,304.57,5.21,D,0.0,2026-02-02 07:23:00
21.67444,83.01611,347.49,0.5,0.41,n,2,306.97,4.39,D,0.0,2026-02-02 07:23:00
21.68798,82.61692,341.45,0.53,0.42,n,2,306.34,4.4,D,0.0,2026-02-02 07:23:00
21.68971,83.16603,338.43,0.5,0.41,n,2,305.48,3.24,D,0.0,2026-02-02 07:23:00
21.69201,82.57414,337.47,0.53,0.42,n,2,306.07,4.84,D,0.0,2026-02-02 07:23:00
21.70091,83.78587,337.64,0.46,0.39,n,2,302.75,4.28,D,0.0,2026-02-02 07:23:00
21.70133,82.60366,343.9,0.53,0.42,n,2,305.61,10.08,D,0.0,2026-02-02 07:23:00
21.7073,82.70125,340.87,0.52,0.42,n,2,308.3,5.17,D,0.0,2026-02-02 07:23:00
21.71108,82.70047,338.32,0.52,0.42,n,2,305.17,5.17,D,0.0,2026-02-02 07:23:00
21.75534,83.77962,339.96,0.46,0.39,n,2,304.52,6.15,D,0.0,2026-02-02 07:23:00
21.75702,82.56895,334.83,0.53,0.42,n,2,307.11,3.35,D,0.0,2026-02-02 07:23:00
21.7575,83.78091,342.0,0.46,0.39,n,2,305.51,6.67,D,0.0,2026-02-02 07:23:00
21.75851,82.57085,334.79,0.53,0.42,n,2,306.01,4.71,D,0.0,2026-02-02 07:23:00
21.76698,81.53095,333.42,0.4,0.45,n,2,301.69,3.94,D,0.0,2026-02-02 07:23:00
21.77195,83.1652,335.11,0.49,0.41,n,2,304.59,1.89,D,0.0,2026-02-02 07:23:00
21.77196,83.10143,335.04,0.5,0.41,n,2,305.57,6.13,D,0.0,2026-02-02 07:23:00
21.77268,84.09569,346.94,0.45,0.39,n,2,306.2,6.69,D,0.0,2026-02-02 07:23:00
21.78647,83.58584,345.39,0.47,0.4,n,2,307.92,5.47,D,0.0,2026-02-02 07:23:00
21.78757,82.7133,334.42,0.52,0.42,n,2,304.21,2.16,D,0.0,2026-02-02 07:23:00
21.78816,82.71545,333.49,0.52,0.42,n,2,305.05,3.11,D,0.0,2026-02-02 07:23:00
21.79196,83.61736,334.99,0.47,0.4,n,2,303.18,2.92,D,0.0,2026-02-02 07:23:00
21.80046,82.61227,337.98,0.53,0.42,n,2,305.75,5.91,D,0.0,2026-02-02 07:23:00
21.80136,82.85584,335.26,0.51,0.41,n,2,304.55,4.81,D,0.0,2026-02-02 07:23:00
21.80388,82.80217,336.58,0.52,0.41,n,2,304.71,4.87,D,0.0,2026-02-02 07:23:00
21.80393,82.80451,336.6,0.52,0.41,n,2,305.34,5.36,D,0.0,2026-02-02 07:23:00
21.8185,83.12636,341.65,0.5,0.41,n,2,308.36,6.44,D,0.0,2026-02-02 07:23:00
21.81901,83.53335,333.3,0.47,0.4,n,2,302.68,10.9,D,0.0,2026-02-02 07:23:00
21.81942,84.13514,343.67,0.45,0.39,n,2,307.29,6.24,D,0.0,2026-02-02 07:23:00
21.82354,83.54104,348.68,0.47,0.4,n,2,310.02,14.19,D,0.0,2026-02-02 07:23:00
21.82423,83.54168,351.7,0.47,0.4,n,2,309.85,8.83,D,0.0,2026-02-02 07:23:00
21.82432,83.54558,348.62,0.47,0.4,n,2,308.74,14.19,D,0.0,2026-02-02 07:23:00
21.82469,82.52865,343.78,0.53,0.42,n,2,304.71,5.99,D,0.0,2026-02-02 07:23:00
21.82504,83.5462,344.44,0.47,0.4,n,2,307.76,8.83,D,0.0,2026-02-02 07:23:00
21.82605,82.09301,338.91,0.56,0.43,n,2,304.08,4.74,D,0.0,2026-02-02 07:23:00
21.82715,83.54031,335.23,0.47,0.4,n,2,305.09,14.19,D,0.0,2026-02-02 07:23:00
21.82784,83.54095,338.99,0.47,0.4,n,2,302.48,10.8,D,0.0,2026-02-02 07:23:00
21.82793,83.54485,342.87,0.47,0.4,n,2,309.8,14.19,D,0.0,2026-02-02 07:23:00
21.82865,83.54548,341.22,0.47,0.4,n,2,305.9,10.8,D,0.0,2026-02-02 07:23:00
21.84277,82.845,336.92,0.51,0.41,n,2,304.42,6.47,D,0.0,2026-02-02 07:23:00
21.85043,82.51804,341.88,0.53,0.42,n,2,304.59,5.87,D,0.0,2026-02-02 07:23:00
21.85861,83.14505,339.05,0.49,0.41,n,2,308.63,10.21,D,0.0,2026-02-02 07:23:00
21.86036,83.14727,346.49,0.49,0.41,n,2,306.02,11.01,D,0.0,2026-02-02 07:23:00
21.8622,82.22324,349.55,0.55,0.43,n,2,306.87,13.28,D,0.0,2026-02-02 07:23:00
21.86523,82.75377,347.03,0.52,0.41,n,2,308.63,10.12,D,0.0,2026-02-02 07:23:00
21.9014,82.73844,339.88,0.52,0.41,n,2,306.58,10.28,D,0.0,2026-02-02 07:23:00
21.9019,82.48358,341.12,0.53,0.42,n,2,308.31,7.63,D,0.0,2026-02-02 07:23:00
21.90194,82.74107,343.82,0.52,0.41,n,2,309.95,9.41,D,0.0,2026-02-02 07:23:00
21.9034,83.50241,330.59,0.47,0.4,n,2,305.53,4.19,D,0.0,2026-02-02 07:23:00
21.9057,82.74029,347.49,0.52,0.41,n,2,311.69,9.41,D,0.0,2026-02-02 07:23:00
21.91077,82.42345,331.84,0.54,0.42,n,2,306.23,3.41,D,0.0,2026-02-02 07:23:00
21.94282,83.10342,345.31,0.5,0.41,n,2,306.67,5.56,D,0.0,2026-02-02 07:23:00
21.94464,83.15701,340.32,0.49,0.4,n,2,301.9,5.59,D,0.0,2026-02-02 07:23:00
21.94642,82.51115,344.11,0.53,0.42,n,2,307.47,7.55,D,0.0,2026-02-02 07:23:00
21.95183,84.18548,332.46,0.44,0.39,n,2,306.72,2.49,D,0.0,2026-02-02 07:23:00
21.97545,82.6511,339.04,0.52,0.42,n,2,304.84,6.11,D,0.0,2026-02-02 07:23:00
21.97724,82.74834,335.48,0.52,0.41,n,2,306.55,6.03,D,0.0,2026-02-02 07:23:00
21.98795,83.65977,336.42,0.47,0.39,n,2,303.18,3.35,D,0.0,2026-02-02 07:23:00
22.01042,82.28252,331.68,0.55,0.42,n,2,303.73,3.22,D,0.0,2026-02-02 07:23:00
22.01769,82.71211,334.08,0.52,0.41,n,2,302.22,5.03,D,0.0,2026-02-02 07:23:00
22.02145,82.71133,347.46,0.52,0.41,n,2,307.9,5.71,D,0.0,2026-02-02 07:23:00
22.02521,82.71056,335.24,0.52,0.41,n,2,305.04,5.71,D,0.0,2026-02-02 07:23:00
22.0367,84.19492,337.81,0.44,0.38,n,2,306.77,4.47,D,0.0,2026-02-02 07:23:00
22.03835,83.73656,347.18,0.46,0.39,n,2,312.86,7.69,D,2.0,2026-02-02 07:23:00
22.04115,83.73141,350.6,0.46,0.39,n,2,314.81,7.69,D,2.0,2026-02-02 07:23:00
22.0533,82.71501,331.62,0.52,0.41,n,2,303.56,2.67,D,0.0,2026-02-02 07:23:00
22.09862,83.54151,335.38,0.47,0.4,n,2,304.89,3.01,D,0.0,2026-02-02 07:23:00
22.12498,83.11435,332.01,0.49,0.4,n,2,302.41,2.55,D,0.0,2026-02-02 07:23:00
22.12527,82.68198,336.45,0.52,0.41,n,2,306.11,6.66,D,0.0,2026-02-02 07:23:00
22.13052,82.60367,342.52,0.52,0.42,n,2,303.73,6.87,D,0.0,2026-02-02 07:23:00
22.13926,82.56556,338.88,0.52,0.42,n,2,301.89,8.05,D,0.0,2026-02-02 07:23:00
22.14172,81.82863,330.5,0.38,0.43,n,2,293.6,2.37,D,0.0,2026-02-02 07:23:00
22.15449,84.18185,334.85,0.44,0.38,n,2,304.73,4.18,D,0.0,2026-02-02 07:23:00
22.165,82.53419,339.58,0.53,0.42,n,2,302.93,6.61,D,0.0,2026-02-02 07:23:00
22.1655,82.47128,339.97,0.53,0.42,n,2,299.1,6.04,D,0.0,2026-02-02 07:23:00
22.1659,82.53922,333.6,0.53,0.42,n,2,301.7,6.61,D,0.0,2026-02-02 07:23:00
22.1693,82.47048,335.04,0.53,0.42,n,2,299.26,6.04,D,0.0,2026-02-02 07:23:00
22.174,82.47475,334.31,0.53,0.42,n,2,297.48,4.4,D,0.0,2026-02-02 07:23:00
22.18984,82.93122,334.27,0.5,0.41,n,2,303.83,5.04,D,0.0,2026-02-02 07:23:00
22.19139,84.03493,344.15,0.45,0.39,n,2,305.65,3.45,D,0.0,2026-02-02 07:23:00
22.22305,84.02872,333.09,0.45,0.39,n,2,302.65,3.33,D,0.0,2026-02-02 07:23:00
22.2318,83.61485,330.45,0.46,0.39,n,2,302.33,2.59,D,0.0,2026-02-02 07:23:00
22.27645,82.27255,333.51,0.54,0.42,n,2,298.76,3.36,D,0.0,2026-02-02 07:23:00
22.29751,82.57622,342.21,0.52,0.42,n,2,303.3,7.54,D,0.0,2026-02-02 07:23:00
22.61976,83.46349,332.98,0.47,0.39,n,2,303.91,2.63,D,0.0,2026-02-02 07:23:00
22.66905,83.31487,334.47,0.47,0.4,n,2,302.24,3.75,D,0.0,2026-02-02 07:23:00
22.76388,83.85293,333.63,0.45,0.39,n,2,304.02,1.8,D,0.0,2026-02-02 07:23:00
22.86411,83.88608,336.54,0.45,0.39,n,2,305.26,5.39,D,0.0,2026-02-02 07:23:00
22.86466,83.88738,345.84,0.44,0.39,n,2,307.52,8.83,D,0.0,2026-02-02 07:24:00
23.1638,82.34072,334.3,0.52,0.42,n,2,302.59,7.34,D,2.0,2026-02-02 07:24:00
23.30385,82.73123,330.46,0.5,0.41,n,2,299.12,2.96,D,0.0,2026-02-02 07:24:00
21.18206,81.38475,312.92,0.4,0.44,n,2,294.08,2.42,N,3.0,2026-02-02 19:52:00
21.1897,81.38974,307.3,0.4,0.44,n,2,292.29,2.2,N,2.0,2026-02-02 19:52:00
21.19453,81.41753,307.96,0.39,0.44,n,2,291.06,1.44,N,2.0,2026-02-02 19:52:00
21.29938,81.60416,300.12,0.39,0.44,n,2,289.28,0.73,N,2.0,2026-02-02 19:52:00
21.30338,81.60474,301.18,0.39,0.44,n,2,289.28,1.08,N,2.0,2026-02-02 19:52:00
21.30385,81.601,300.88,0.39,0.44,n,2,287.8,0.38,N,2.0,2026-02-02 19:52:00
21.30927,81.59037,305.75,0.39,0.44,n,2,290.25,0.95,N,2.0,2026-02-02 19:52:00
21.34381,81.67102,300.4,0.38,0.43,n,2,290.18,0.47,N,2.0,2026-02-02 19:52:00
21.34476,81.66364,305.67,0.38,0.43,n,2,289.84,1.7,N,2.0,2026-02-02 19:52:00
21.3646,81.65121,306.45,0.38,0.44,n,2,292.46,1.18,N,2.0,2026-02-02 19:52:00
21.36539,81.67781,308.37,0.38,0.43,n,2,291.5,1.19,N,2.0,2026-02-02 19:52:00
21.36551,81.64378,303.84,0.39,0.44,n,2,291.15,1.39,N,0.0,2026-02-02 19:52:00
21.37659,81.65296,301.62,0.38,0.44,n,2,290.58,1.06,N,0.0,2026-02-02 19:52:00
21.37736,81.67952,320.49,0.38,0.43,n,2,293.84,2.29,N,2.0,2026-02-02 19:52:00
21.37797,81.64181,308.33,0.39,0.44,n,2,292.54,1.82,N,2.0,2026-02-02 19:52:00
21.38443,81.68805,299.41,0.38,0.43,n,2,289.2,0.47,N,0.0,2026-02-02 19:52:00
21.38505,81.65041,299.15,0.38,0.44,n,2,286.94,0.67,N,2.0,2026-02-02 19:52:00
21.38951,81.64729,300.78,0.39,0.44,n,2,290.54,0.75,N,2.0,2026-02-02 19:52:00
21.48618,81.76695,308.15,0.57,0.43,n,2,291.06,2.1,N,2.0,2026-02-02 19:52:00
21.49608,82.18781,301.28,0.54,0.42,n,2,286.69,1.03,N,0.0,2026-02-02 19:52:00
21.49677,82.18262,305.85,0.54,0.42,n,2,286.16,1.03,N,0.0,2026-02-02 19:52:00
21.49767,82.18487,321.8,0.54,0.42,n,2,287.07,2.42,N,0.0,2026-02-02 19:52:00
21.56058,81.75545,301.83,0.57,0.43,n,2,290.93,1.39,N,2.0,2026-02-02 19:52:00
21.62288,81.79449,300.5,0.57,0.43,n,2,289.02,1.03,N,0.0,2026-02-02 19:52:00
21.64515,81.31847,313.07,0.41,0.45,n,2,287.49,0.95,N,0.0,2026-02-02 19:52:00
21.67507,84.04096,300.68,0.44,0.38,n,2,290.22,1.18,N,2.0,2026-02-02 19:52:00
21.67921,84.03725,325.33,0.44,0.39,n,2,292.63,3.27,N,2.0,2026-02-02 19:52:00
21.68213,84.04209,305.93,0.44,0.38,n,2,291.03,1.71,N,2.0,2026-02-02 19:52:00
21.7148,84.0417,298.81,0.44,0.39,n,2,288.69,0.69,N,2.0,2026-02-02 19:52:00
21.73429,83.9793,306.66,0.45,0.39,n,2,288.54,1.26,N,2.0,2026-02-02 19:52:00
21.74566,83.81783,317.66,0.45,0.39,n,2,292.55,1.6,N,0.0,2026-02-02 19:52:00
21.74624,83.84013,308.59,0.45,0.39,n,2,290.46,2.07,N,0.0,2026-02-02 19:52:00
21.74626,83.81345,300.32,0.45,0.39,n,2,290.17,1.6,N,0.0,2026-02-02 19:52:00
21.74903,83.97736,302.31,0.45,0.39,n,2,290.16,0.72,N,0.0,2026-02-02 19:52:00
21.74962,83.9731,300.35,0.45,0.39,n,2,289.82,0.72,N,0.0,2026-02-02 19:52:00
21.75693,83.8418,302.92,0.45,0.39,n,2,290.68,0.78,N,2.0,2026-02-02 19:52:00
21.75719,84.02243,309.69,0.44,0.39,n,2,293.94,2.73,N,2.0,2026-02-02 19:52:00
21.76049,83.84236,301.79,0.45,0.39,n,2,290.83,0.78,N,2.0,2026-02-02 19:52:00
21.76486,84.01929,317.4,0.44,0.39,n,2,293.86,3.92,N,2.0,2026-02-02 19:52:00
21.76839,84.01987,318.28,0.44,0.39,n,2,293.22,1.8,N,2.0,2026-02-02 19:52:00
21.77192,84.02042,310.9,0.44,0.39,n,2,291.73,1.8,N,2.0,2026-02-02 19:52:00
21.7795,83.83652,303.96,0.45,0.39,n,2,290.96,1.34,N,2.0,2026-02-02 19:52:00
21.79443,83.98903,302.58,0.45,0.39,n,2,290.34,0.96,N,2.0,2026-02-02 19:52:00
21.81847,83.99548,301.19,0.45,0.39,n,2,290.49,0.87,N,2.0,2026-02-02 19:52:00
21.82201,83.99605,301.56,0.45,0.39,n,2,290.06,0.99,N,2.0,2026-02-02 19:52:00
21.84209,83.98173,301.56,0.45,0.39,n,2,290.34,1.01,N,0.0,2026-02-02 19:52:00
21.85865,83.96679,309.11,0.45,0.39,n,2,292.22,2.18,N,2.0,2026-02-02 19:52:00
21.87514,83.49638,305.68,0.47,0.4,n,2,290.01,1.13,N,2.0,2026-02-02 19:52:00
21.87875,83.55225,299.9,0.47,0.39,n,2,287.98,1.36,N,2.0,2026-02-02 19:52:00
21.87936,83.54775,304.14,0.47,0.39,n,2,289.79,0.85,N,2.0,2026-02-02 19:52:00
21.92072,83.35003,336.67,0.48,0.4,n,2,297.95,5.59,N,2.0,2026-02-02 19:52:00
21.92437,83.3506,315.63,0.48,0.4,n,2,292.53,2.86,N,2.0,2026-02-02 19:52:00
21.92622,83.33678,311.74,0.48,0.4,n,2,291.06,3.18,N,2.0,2026-02-02 19:52:00
21.98339,82.72749,301.17,0.51,0.41,n,2,287.53,0.58,N,0.0,2026-02-02 19:52:00
21.98521,83.23243,310.99,0.48,0.4,n,2,291.91,1.64,N,2.0,2026-02-02 19:52:00
22.00242,82.66953,303.4,0.52,0.41,n,2,291.29,1.74,N,2.0,2026-02-02 19:52:00
22.00622,82.67013,315.81,0.52,0.41,n,2,291.31,2.46,N,2.0,2026-02-02 19:52:00
22.01708,83.76295,298.66,0.46,0.39,n,2,288.31,0.46,N,0.0,2026-02-02 19:52:00
22.01829,83.75417,309.17,0.46,0.39,n,2,291.36,1.69,N,0.0,2026-02-02 19:52:00
22.0189,83.74979,303.12,0.46,0.39,n,2,290.07,0.98,N,0.0,2026-02-02 19:52:00
22.03063,83.36467,303.68,0.48,0.4,n,2,290.19,1.29,N,2.0,2026-02-02 19:52:00
22.03088,83.74266,302.69,0.46,0.39,n,2,288.74,1.06,N,2.0,2026-02-02 19:52:00
22.0349,83.36066,300.99,0.48,0.4,n,2,289.72,1.29,N,2.0,2026-02-02 19:52:00
22.03868,83.73933,304.47,0.46,0.39,n,2,290.05,2.14,N,2.0,2026-02-02 19:52:00
22.0393,83.73492,341.42,0.46,0.39,n,2,294.14,5.41,N,2.0,2026-02-02 19:52:00
22.03979,83.35207,315.76,0.48,0.4,n,2,291.63,2.06,N,2.0,2026-02-02 19:52:00
22.03991,83.73049,347.88,0.46,0.39,n,2,296.77,5.41,N,2.0,2026-02-02 19:52:00
22.04227,83.73989,306.51,0.46,0.39,n,2,293.97,2.14,N,2.0,2026-02-02 19:52:00
22.04289,83.73547,322.57,0.46,0.39,n,2,295.32,5.41,N,2.0,2026-02-02 19:52:00
22.0435,83.73104,330.98,0.46,0.39,n,2,295.39,5.41,N,2.0,2026-02-02 19:52:00
22.04412,83.72663,324.5,0.46,0.39,n,2,290.16,3.98,N,2.0,2026-02-02 19:52:00
22.05972,83.72003,305.18,0.46,0.39,n,2,288.81,1.06,N,0.0,2026-02-02 19:52:00
22.06099,83.72266,311.13,0.46,0.39,n,2,290.98,1.45,N,0.0,2026-02-02 19:52:00
22.06542,82.60257,303.97,0.52,0.42,n,2,289.75,0.9,N,0.0,2026-02-02 19:52:00
22.06697,83.70547,314.49,0.46,0.39,n,2,289.44,1.73,N,2.0,2026-02-02 19:52:00
22.15513,82.09605,302.66,0.56,0.43,n,2,289.16,0.83,N,0.0,2026-02-02 19:52:00
22.31107,82.52387,304.49,0.53,0.42,n,2,290.09,2.35,N,2.0,2026-02-02 19:52:00
22.31618,82.53204,307.37,0.53,0.42,n,2,292.59,2.35,N,2.0,2026-02-02 19:52:00
22.31739,82.5353,306.69,0.53,0.42,n,2,291.19,2.18,N,2.0,2026-02-02 19:52:00
22.32124,82.58491,305.25,0.53,0.42,n,2,290.76,1.07,N,0.0,2026-02-02 19:52:00
22.32281,82.58294,301.67,0.53,0.42,n,2,290.69,1.44,N,0.0,2026-02-02 19:52:00
22.32371,82.54671,303.15,0.53,0.42,n,2,291.07,0.83,N,0.0,2026-02-02 19:52:00
22.32557,82.67332,299.84,0.52,0.42,n,2,289.71,1.11,N,0.0,2026-02-02 19:52:00
22.33014,82.60696,309.77,0.52,0.42,n,2,289.88,1.91,N,2.0,2026-02-02 19:52:00
22.33469,82.57121,302.25,0.53,0.42,n,2,288.52,0.89,N,0.0,2026-02-02 19:52:00
22.35249,82.30403,298.3,0.55,0.42,n,2,287.44,1.26,N,0.0,2026-02-02 19:52:00
22.35586,82.30255,306.02,0.54,0.42,n,2,290.0,2.4,N,2.0,2026-02-02 19:52:00
22.35638,82.30464,301.65,0.55,0.42,n,2,290.78,1.26,N,2.0,2026-02-02 19:52:00
22.35655,82.29727,304.46,0.55,0.42,n,2,288.15,1.67,N,2.0,2026-02-02 19:52:00
22.35704,82.29934,313.65,0.55,0.42,n,2,288.79,1.26,N,2.0,2026-02-02 19:52:00
22.35975,82.30316,317.96,0.54,0.42,n,2,290.3,2.4,N,2.0,2026-02-02 19:52:00
22.36027,82.30524,312.48,0.55,0.42,n,2,289.05,1.4,N,2.0,2026-02-02 19:52:00
22.36093,82.29994,299.55,0.55,0.42,n,2,289.19,1.4,N,2.0,2026-02-02 19:52:00
23.16572,82.3392,323.4,0.55,0.43,n,2,289.37,2.52,N,2.0,2026-02-02 19:52:00
23.16639,82.33385,301.61,0.56,0.43,n,2,287.05,0.98,N,2.0,2026-02-02 19:52:00
23.16895,82.34523,300.5,0.55,0.43,n,2,287.22,2.52,N,2.0,2026-02-02 19:52:00
17.95726,80.78603,305.24,0.39,0.44,n,2,294.16,0.66,N,2.0,2026-02-02 19:53:00
17.95773,80.78237,307.98,0.39,0.44,n,2,293.73,0.66,N,2.0,2026-02-02 19:53:00
17.97079,83.15323,304.62,0.44,0.39,n,2,291.81,0.82,N,0.0,2026-02-02 19:53:00
18.00608,80.33927,317.12,0.42,0.45,n,2,288.78,1.38,N,0.0,2026-02-02 19:53:00
18.44165,84.07911,307.6,0.41,0.37,n,2,291.05,0.75,N,0.0,2026-02-02 19:53:00
