latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime,x_m,y_m,cluster_id,centroid_lat,centroid_lon,detection_count
22.33272,82.60599,299.53,0.41,0.37,n,2.0NRT,266.67,0.4,N,,2026-08-01 20:21:00,47194.35882567527,2476261.642494488,14,22.33174192857143,82.60500714285713,140.0
22.35636,82.30221,309.28,0.4,0.37,n,2.0NRT,269.98,1.97,N,,2026-08-01 20:21:00,15922.93501429545,2479831.9468172966,8,22.35903025735294,82.30251974264706,272.0
22.3597,82.30285,323.6,0.4,0.37,n,2.0NRT,271.24,1.97,N,,2026-08-01 20:21:00,16000.572078619152,2480200.4796372727,8,22.35903025735294,82.30251974264706,272.0
19.10179,82.16485,330.28,0.5,0.41,n,2.0NRT,295.46,4.25,D,,2026-08-02 07:31:00,-9066.880699836125,2119131.397781488,19,19.099955514018692,82.16712502336449,428.0
22.35936,82.30412,339.68,0.45,0.39,n,2.0NRT,297.18,5.03,D,,2026-08-02 07:33:00,16130.465148987016,2480158.6576827606,8,22.35903025735294,82.30251974264706,272.0
21.80086,82.03843,295.04,0.46,0.39,n,2.0NRT,267.21,0.33,N,,2026-08-02 20:02:00,-13317.13870320702,2419053.6417812905,21,21.802473365384614,82.03911067307693,104.0
21.80234,82.0415,295.24,0.46,0.39,n,2.0NRT,266.51,0.49,N,,2026-08-02 20:02:00,-12993.649069814186,2419207.6449010083,21,21.802473365384614,82.03911067307693,104.0
17.95569,80.79449,308.13,0.48,0.4,n,2.0NRT,291.68,2.12,N,,2026-08-02 20:04:00,-158144.95189293148,1996301.3454179296,18,17.956811769911504,80.78791256637169,113.0
17.9686,83.15366,310.1,0.4,0.37,n,2.0NRT,293.63,1.68,N,,2026-08-02 20:04:00,92494.82754812209,1990935.752735565,22,17.969715,83.15171611111111,18.0
18.54154,83.34146,306.89,0.39,0.37,n,2.0NRT,292.72,1.83,N,,2026-08-02 20:04:00,113685.9167856279,2054026.9359340963,39,18.541581428571426,83.34227214285714,14.0
19.09676,82.16548,312.61,0.43,0.38,n,2.0NRT,289.43,2.43,N,,2026-08-02 20:04:00,-9015.873558076622,2118571.423474276,19,19.099955514018692,82.16712502336449,428.0
19.10023,82.16604,309.56,0.43,0.38,n,2.0NRT,289.36,1.3,N,,2026-08-02 20:04:00,-8946.147053614492,2118954.8239751393,19,19.099955514018692,82.16712502336449,428.0
19.10312,82.17064,305.19,0.43,0.38,n,2.0NRT,290.38,1.3,N,,2026-08-02 20:04:00,-8452.058029432956,2119262.0782969138,19,19.099955514018692,82.16712502336449,428.0
19.10371,82.16659,333.8,0.43,0.38,n,2.0NRT,291.08,1.3,N,,2026-08-02 20:04:00,-8877.445319883234,2119339.363008994,19,19.099955514018692,82.16712502336449,428.0
17.95611,80.79485,326.53,0.4,0.44,n,2.0NRT,288.87,2.49,D,,2026-08-05 08:16:00,-158105.08389170084,1996346.751315757,18,17.956811769911504,80.78791256637169,113.0
21.75876,84.02281,311.01,0.34,0.56,n,2.0NRT,286.98,2.87,N,,2026-08-09 19:32:00,192073.71653745335,2409092.9748798963,40,21.763732640990373,84.02072331499312,727.0
21.76072,83.84116,303.05,0.35,0.57,n,2.0NRT,285.52,0.69,N,,2026-08-09 19:32:00,173276.86976634111,2409683.719392466,9,21.747964999999997,83.84321110671937,506.0
21.76504,83.84802,311.47,0.35,0.57,n,2.0NRT,285.85,2.59,N,,2026-08-09 19:32:00,173996.70575251896,2410147.8853468387,9,21.747964999999997,83.84321110671937,506.0
21.7653,83.84863,312.51,0.35,0.57,n,2.0NRT,285.73,1.95,N,,2026-08-09 19:32:00,174060.43151956372,2410175.405557739,9,21.747964999999997,83.84321110671937,506.0
21.9717,83.19962,301.17,0.39,0.59,n,2.0NRT,286.11,0.89,N,,2026-08-09 19:32:00,107435.09855839261,2434570.6091637695,-1,21.9717,83.19962,
22.004,82.66974,314.99,0.42,0.61,n,2.0NRT,286.68,1.9,N,,2026-08-09 19:32:00,52731.09448587074,2439610.594965943,11,22.005290927419352,82.66923274193549,248.0
22.06671,83.70587,302.74,0.36,0.58,n,2.0NRT,286.35,0.77,N,,2026-08-09 19:32:00,160001.016707226,2443885.534076167,41,22.065603960396043,83.70470861386138,101.0
21.5029,81.81057,298.76,0.34,0.56,n,2.0NRT,283.39,1.31,N,,2026-08-10 20:51:00,-38045.70947170153,2386754.903691702,42,21.49901382352941,81.80903470588235,34.0
17.95493,80.79514,330.24,0.42,0.38,n,2.0NRT,297.51,4.55,D,,2026-08-11 08:05:00,-158078.6256673563,1996214.540827252,18,17.956811769911504,80.78791256637169,113.0
22.35736,82.30417,338.94,0.55,0.43,n,2.0NRT,294.1,6.84,D,,2026-08-11 08:07:00,16128.691180746304,2479936.5821204656,8,22.35903025735294,82.30251974264706,272.0
17.95876,80.79718,309.9,0.52,0.42,n,2.0NRT,292.35,2.29,N,,2026-08-11 20:34:00,-157847.30803355714,1996633.0326076115,18,17.956811769911504,80.78791256637169,113.0
17.95963,80.79234,310.82,0.52,0.42,n,2.0NRT,291.78,2.29,N,,2026-08-11 20:34:00,-158359.0165758063,1996747.0121578472,18,17.956811769911504,80.78791256637169,113.0
19.10163,82.17058,303.57,0.4,0.44,n,2.0NRT,289.52,0.72,N,,2026-08-11 20:34:00,-8462.958436863788,2119096.922095353,19,19.099955514018692,82.16712502336449,428.0
21.96473,83.7708,299.18,0.44,0.46,n,2.0NRT,278.46,1.31,N,,2026-08-11 20:34:00,166468.84560118552,2432441.176287434,-1,21.96473,83.7708,
18.08656,81.24291,335.15,0.41,0.37,n,2.0NRT,289.21,39.17,D,,2026-08-12 07:46:00,-109997.0091054826,2009299.3510573152,-1,18.08656,81.24291,
21.67827,84.03967,331.58,0.4,0.37,n,2.0NRT,290.3,3.11,D,,2026-08-12 07:46:00,193648.00590719958,2400141.919021418,29,21.679161452054796,84.03864994520548,365.0
21.74458,83.84264,341.87,0.4,0.37,n,2.0NRT,296.36,4.97,D,,2026-08-12 07:46:00,173393.5003340746,2407892.185597214,9,21.747964999999997,83.84321110671937,506.0
21.74793,83.8421,345.22,0.4,0.37,n,2.0NRT,295.9,11.51,D,,2026-08-12 07:46:00,173345.18758045015,2408264.5263362927,9,21.747964999999997,83.84321110671937,506.0
21.75521,83.84486,343.61,0.4,0.37,n,2.0NRT,296.36,7.93,D,,2026-08-12 07:46:00,173647.37291579024,2409065.350718394,9,21.747964999999997,83.84321110671937,506.0
21.76248,83.8476,331.66,0.4,0.37,n,2.0NRT,295.62,4.06,D,,2026-08-12 07:46:00,173947.44124826568,2409865.1118168714,9,21.747964999999997,83.84321110671937,506.0
21.92081,83.35064,346.59,0.39,0.36,n,2.0NRT,298.87,6.75,D,,2026-08-12 07:46:00,122916.0432724554,2428549.167922733,28,21.922739138840072,83.34776789103691,569.0
22.35893,82.30504,333.67,0.38,0.36,n,2.0NRT,296.06,6.54,D,,2026-08-12 07:46:00,16223.924406562233,2480107.9793248298,8,22.35903025735294,82.30251974264706,272.0
21.18085,81.37692,303.51,0.39,0.36,n,2.0NRT,287.71,0.96,N,,2026-08-12 20:17:00,-84391.1078360288,2352547.3269695817,25,21.186994679665737,81.3881225626741,359.0
21.18358,81.3812,311.86,0.39,0.36,n,2.0NRT,289.77,0.96,N,,2026-08-12 20:17:00,-83934.4569616873,2352834.696866291,25,21.186994679665737,81.3881225626741,359.0
21.18847,81.39343,306.85,0.39,0.36,n,2.0NRT,290.45,1.17,N,,2026-08-12 20:17:00,-82641.15848037798,2353332.5837702425,25,21.186994679665737,81.3881225626741,359.0
21.1945,81.39828,317.88,0.39,0.36,n,2.0NRT,289.66,2.1,N,,2026-08-12 20:17:00,-82112.19753178395,2353984.4136165967,25,21.186994679665737,81.3881225626741,359.0
21.21967,81.39117,307.04,0.39,0.36,n,2.0NRT,289.54,0.82,N,,2026-08-12 20:17:00,-82753.48056221788,2356806.335386933,-1,21.21967,81.39117,
21.2455,81.77003,307.98,0.38,0.36,n,2.0NRT,289.21,1.85,N,,2026-08-12 20:17:00,-43210.86962994037,2358319.350714996,43,21.24594344827586,81.76963965517243,29.0
21.29379,81.59311,305.98,0.39,0.36,n,2.0NRT,287.1,0.81,N,,2026-08-12 20:17:00,-61442.42463400832,2364302.840402071,44,21.294832307692307,81.59367038461538,26.0
21.31084,81.59235,309.73,0.39,0.36,n,2.0NRT,287.69,1.27,N,,2026-08-12 20:17:00,-61456.403143921634,2366198.836577326,1,21.311168095238095,81.59012980952382,105.0
21.91678,83.35397,300.5,0.39,0.36,n,2.0NRT,272.91,0.45,N,,2026-08-12 20:17:00,123249.83963553666,2428094.25410075,28,21.922739138840072,83.34776789103691,569.0
21.92072,83.35084,327.23,0.39,0.36,n,2.0NRT,274.68,2.05,N,,2026-08-12 20:17:00,122936.49179989955,2428538.6990542407,28,21.922739138840072,83.34776789103691,569.0
21.92404,83.35147,309.96,0.39,0.36,n,2.0NRT,273.67,2.05,N,,2026-08-12 20:17:00,123010.41432115308,2428905.1631786074,28,21.922739138840072,83.34776789103691,569.0
21.92591,83.34019,309.86,0.39,0.36,n,2.0NRT,273.82,1.13,N,,2026-08-12 20:17:00,121848.69319531368,2429140.2711499063,28,21.922739138840072,83.34776789103691,569.0
21.98617,82.01643,300.01,0.38,0.36,n,2.0NRT,280.39,0.58,N,,2026-08-12 20:17:00,-14928.626562525984,2439694.7564159036,45,21.9878672,82.0145192,25.0
22.03967,83.35366,301.84,0.39,0.36,n,2.0NRT,278.65,1.25,N,,2026-08-12 20:17:00,123542.66987698007,2441717.1617206056,12,22.036385941422594,83.35570451882845,478.0
22.04029,83.3499,304.76,0.39,0.36,n,2.0NRT,277.92,0.99,N,,2026-08-12 20:17:00,123155.74341327097,2441795.1852093856,12,22.036385941422594,83.35570451882845,478.0
22.08837,83.11952,312.44,0.39,0.36,n,2.0NRT,286.71,1.96,N,,2026-08-12 20:17:00,99481.10650999175,2447713.882576758,33,22.088120340136054,83.11716462585034,147.0
22.3556,82.30254,305.44,0.38,0.36,n,2.0NRT,277.28,1.44,N,,2026-08-12 20:17:00,15954.358258195862,2479746.554669599,8,22.35903025735294,82.30251974264706,272.0
22.35889,82.30314,320.33,0.38,0.36,n,2.0NRT,276.69,1.44,N,,2026-08-12 20:17:00,16027.692792532966,2480109.668720855,8,22.35903025735294,82.30251974264706,272.0
21.37745,81.64008,295.18,0.38,0.59,n,2.0NRT,271.24,1.24,N,,2026-08-14 19:38:00,-56237.42727745825,2373424.8553197295,3,21.37309800925926,81.64323555555556,216.0
21.75551,84.02298,307.28,0.43,0.62,n,2.0NRT,285.65,2.89,N,,2026-08-20 19:25:00,192084.3696767817,2408732.5620849673,40,21.763732640990373,84.02072331499312,727.0
21.75726,84.02222,306.22,0.44,0.62,n,2.0NRT,284.72,2.91,N,,2026-08-20 19:25:00,192009.44899670634,2408927.964372716,40,21.763732640990373,84.02072331499312,727.0
21.9578,83.80929,296.81,0.45,0.63,n,2.0NRT,280.96,1.43,N,,2026-08-20 19:25:00,170431.3132111691,2431589.8049692474,46,21.956322307692307,83.8063453846154,13.0
21.75515,83.8454,296.76,0.55,0.43,n,2.0NRT,282.97,1.12,N,,2026-08-22 20:27:00,173703.133360799,2409057.5604655985,9,21.747964999999997,83.84321110671937,506.0
21.92231,83.34942,303.87,0.51,0.41,n,2.0NRT,283.87,1.9,N,,2026-08-22 20:27:00,122793.81879810727,2428718.4453235953,28,21.922739138840072,83.34776789103691,569.0
22.00303,82.67159,297.66,0.48,0.4,n,2.0NRT,273.93,0.95,N,,2026-08-22 20:27:00,52919.391840542376,2439497.5797313247,11,22.005290927419352,82.66923274193549,248.0
22.00384,82.66708,303.09,0.48,0.4,n,2.0NRT,276.74,1.15,N,,2026-08-22 20:27:00,52455.46211836371,2439600.6567032123,11,22.005290927419352,82.66923274193549,248.0
22.01529,83.75329,305.48,0.54,0.42,n,2.0NRT,286.03,1.78,N,,2026-08-22 20:27:00,164777.91783175763,2438082.266177387,32,22.03915821029083,83.73498888888889,1341.0
22.32,82.56749,298.3,0.47,0.39,n,2.0NRT,270.71,0.68,N,,2026-08-22 20:27:00,43179.71046935051,2474967.160515624,13,22.31689147302905,82.5317620539419,482.0
22.3208,82.56306,301.62,0.47,0.39,n,2.0NRT,271.16,0.68,N,,2026-08-22 20:27:00,42725.11022601614,2475069.3704109644,13,22.31689147302905,82.5317620539419,482.0
21.19596,81.41667,327.82,0.5,0.66,n,2.0NRT,281.6,2.93,N,,2026-08-25 19:32:00,-80190.9272424531,2354078.7554557347,20,21.195115,81.41573296874999,64.0
21.19639,81.41189,307.28,0.5,0.66,n,2.0NRT,281.28,2.93,N,,2026-08-25 19:32:00,-80687.12263103714,2354144.1206326876,20,21.195115,81.41573296874999,64.0
21.37752,81.67648,303.65,0.48,0.65,n,2.0NRT,277.68,1.85,N,,2026-08-25 19:32:00,-52451.601883725845,2373303.60106517,2,21.37351172413793,81.6796589367816,348.0
21.39248,81.64462,301.02,0.48,0.65,n,2.0NRT,277.24,0.73,N,,2026-08-25 19:32:00,-55708.21621290792,2375077.581045091,4,21.389503644859815,81.64705420560747,107.0
21.74762,83.84057,298.87,0.35,0.57,n,2.0NRT,279.45,0.68,N,,2026-08-25 19:32:00,173186.10387158033,2408233.415134321,9,21.747964999999997,83.84321110671937,506.0
21.18221,81.38339,302.23,0.65,0.73,n,2.0NRT,282.69,3.38,N,,2026-08-25 21:12:00,-83711.72561490105,2352674.4195150477,25,21.186994679665737,81.3881225626741,359.0
17.95897,80.78802,301.14,0.7,0.75,n,2.0NRT,282.43,3.86,N,,2026-08-25 21:14:00,-158821.10707136965,1996689.0634345184,18,17.956811769911504,80.78791256637169,113.0
17.95949,80.79189,304.32,0.7,0.75,n,2.0NRT,282.64,2.56,N,,2026-08-25 21:14:00,-158407.41638553073,1996733.0547317434,18,17.956811769911504,80.78791256637169,113.0
21.74298,83.84299,346.9,0.45,0.63,n,2.0NRT,287.63,11.6,D,,2026-08-26 08:24:00,173426.1095487175,2407714.1566304932,9,21.747964999999997,83.84321110671937,506.0
21.74881,83.84253,346.63,0.45,0.63,n,2.0NRT,287.28,5.28,D,,2026-08-26 08:24:00,173391.69301603263,2408361.125226307,9,21.747964999999997,83.84321110671937,506.0
21.74921,83.84696,326.92,0.45,0.63,n,2.0NRT,286.66,5.28,D,,2026-08-26 08:24:00,173851.17459342547,2408396.0802131463,9,21.747964999999997,83.84321110671937,506.0
21.75503,83.8465,334.17,0.45,0.63,n,2.0NRT,286.35,5.28,D,,2026-08-26 08:24:00,173816.72456072597,2409041.9382887483,9,21.747964999999997,83.84321110671937,506.0
21.9208,83.35326,326.38,0.42,0.61,n,2.0NRT,277.14,2.84,D,,2026-08-26 08:24:00,123187.00402128132,2428541.609293613,28,21.922739138840072,83.34776789103691,569.0
22.35542,82.30332,334.63,0.36,0.58,n,2.0NRT,289.53,7.35,D,,2026-08-26 08:24:00,16034.237458186224,2479724.0664579533,8,22.35903025735294,82.30251974264706,272.0
22.35975,82.30282,333.19,0.36,0.58,n,2.0NRT,286.99,8.21,D,,2026-08-26 08:24:00,15997.649305903993,2480206.124284589,8,22.35903025735294,82.30251974264706,272.0
17.95691,80.79494,321.04,0.52,0.42,n,2.0NRT,291.35,3.85,N,,2026-08-27 20:36:00,-158092.52703543415,1996435.3633858394,18,17.956811769911504,80.78791256637169,113.0
17.95779,80.79296,325.37,0.52,0.42,n,2.0NRT,291.51,2.27,N,,2026-08-27 20:36:00,-158299.91140135564,1996540.253091282,18,17.956811769911504,80.78791256637169,113.0
17.95781,80.79008,305.78,0.52,0.42,n,2.0NRT,290.77,1.44,N,,2026-08-27 20:36:00,-158606.25800245255,1996552.7544854716,18,17.956811769911504,80.78791256637169,113.0
17.95866,80.7881,307.84,0.52,0.42,n,2.0NRT,291.04,2.27,N,,2026-08-27 20:36:00,-158813.75201923004,1996654.3158334172,18,17.956811769911504,80.78791256637169,113.0
17.9587,80.7852,305.22,0.52,0.42,n,2.0NRT,290.86,1.44,N,,2026-08-27 20:36:00,-159122.15260493814,1996669.1206740928,18,17.956811769911504,80.78791256637169,113.0
21.74363,83.84044,332.72,0.4,0.37,n,2.0NRT,291.66,5.74,D,,2026-08-28 07:46:00,173163.6047451247,2407791.576148264,9,21.747964999999997,83.84321110671937,506.0
21.74418,83.84429,334.37,0.4,0.37,n,2.0NRT,290.9,5.74,D,,2026-08-28 07:46:00,173563.40198937868,2407844.3737591435,9,21.747964999999997,83.84321110671937,506.0
21.74754,83.84375,344.84,0.4,0.37,n,2.0NRT,293.22,5.74,D,,2026-08-28 07:46:00,173515.10766982415,2408217.8214924103,9,21.747964999999997,83.84321110671937,506.0
21.75426,83.84266,336.85,0.4,0.37,n,2.0NRT,291.59,4.53,D,,2026-08-28 07:46:00,173417.49504644866,2408964.739872983,9,21.747964999999997,83.84321110671937,506.0
21.76207,83.84924,333.38,0.4,0.37,n,2.0NRT,291.87,4.28,D,,2026-08-28 07:46:00,174116.26407024177,2409816.216352949,9,21.747964999999997,83.84321110671937,506.0
17.95662,80.79441,331.26,0.39,0.36,n,2.0NRT,289.65,3.13,N,,2026-08-28 20:17:00,-158149.99783342297,1996405.015515782,18,17.956811769911504,80.78791256637169,113.0
17.95774,80.78719,307.39,0.39,0.36,n,2.0NRT,289.28,0.9,N,,2026-08-28 20:17:00,-158914.0056944096,1996555.2913759546,18,17.956811769911504,80.78791256637169,113.0
22.04009,83.7373,316.02,0.41,0.37,n,2,282.46,3.05,N,2.0,2025-08-31 19:56:00,163184.4246845374,2440865.7313855593,32,22.03915821029083,83.73498888888889,1341.0
22.04066,83.7334,335.19,0.41,0.37,n,2,284.67,3.05,N,2.0,2025-08-31 19:56:00,162782.85670198564,2440937.5214978885,32,22.03915821029083,83.73498888888889,1341.0
22.04123,83.72949,313.11,0.41,0.37,n,2,283.85,1.25,N,2.0,2025-08-31 19:56:00,162380.2577404513,2441009.344473067,32,22.03915821029083,83.73498888888889,1341.0
22.04405,83.73396,325.36,0.41,0.37,n,2,285.24,3.05,N,2.0,2025-08-31 19:56:00,162848.75730161328,2441311.951037479,32,22.03915821029083,83.73498888888889,1341.0
22.04462,83.73005,307.73,0.41,0.37,n,2,284.2,1.25,N,2.0,2025-08-31 19:56:00,162446.16814397526,2441383.7735723676,32,22.03915821029083,83.73498888888889,1341.0
22.33087,82.60397,306.86,0.45,0.39,n,2,276.74,0.96,N,2.0,2025-08-31 19:56:00,46979.90941634582,2476062.521098711,14,22.33174192857143,82.60500714285713,140.0
23.16472,82.34235,304.55,0.47,0.39,n,2,270.09,1.26,N,2.0,2025-08-31 19:56:00,22892.750143642304,2569394.3556546997,16,23.16630988372093,82.33861888081395,688.0
23.16533,82.33784,307.24,0.47,0.39,n,2,270.63,2.3,N,2.0,2025-08-31 19:56:00,22432.229914100608,2569476.8758249627,16,23.16630988372093,82.33861888081395,688.0
23.16595,82.33337,322.97,0.47,0.39,n,2,270.33,2.3,N,2.0,2025-08-31 19:56:00,21975.851234989183,2569560.388881882,16,23.16630988372093,82.33861888081395,688.0
23.16605,82.34027,316.14,0.47,0.39,n,2,271.13,3.19,N,2.0,2025-08-31 19:56:00,22684.09016604995,2569548.7689253283,16,23.16630988372093,82.33861888081395,688.0
23.16664,82.33576,323.56,0.47,0.39,n,2,271.59,3.94,N,2.0,2025-08-31 19:56:00,22223.50347409112,2569629.07743127,16,23.16630988372093,82.33861888081395,688.0
23.16832,82.34296,304.12,0.47,0.39,n,2,270.21,1.84,N,2.0,2025-08-31 19:56:00,22968.132637115952,2569791.7936436976,16,23.16630988372093,82.33861888081395,688.0
23.16894,82.33845,299.57,0.47,0.39,n,2,270.9,0.97,N,2.0,2025-08-31 19:56:00,22507.66082569753,2569875.4231714844,16,23.16630988372093,82.33861888081395,688.0
23.16957,82.33392,300.89,0.47,0.39,n,2,270.21,0.97,N,2.0,2025-08-31 19:56:00,22045.17516807915,2569960.243272191,16,23.16630988372093,82.33861888081395,688.0
21.75982,83.84399,326.97,0.46,0.47,n,2,290.66,3.38,D,2.0,2025-09-01 07:08:00,173567.75831185328,2409578.003831856,9,21.747964999999997,83.84321110671937,506.0
23.1632,82.33752,338.34,0.54,0.51,n,2,286.29,4.71,D,2.0,2025-09-01 07:09:00,22391.81809238228,2569241.59039743,16,23.16630988372093,82.33861888081395,688.0
23.16426,82.34263,327.76,0.54,0.51,n,2,286.48,4.71,D,2.0,2025-09-01 07:09:00,22919.840237515396,2569342.3950059493,16,23.16630988372093,82.33861888081395,688.0
21.67455,82.08107,303.08,0.58,0.52,n,2,280.37,1.09,N,2.0,2025-09-01 19:37:00,-9344.549128208891,2404893.76791335,7,21.673963649635038,82.07993664233577,137.0
21.7342,83.98102,297.65,0.44,0.46,n,2,262.21,0.33,N,2.0,2025-09-01 19:37:00,187695.36639783398,2406455.827837927,47,21.73438075949367,83.98092303797468,79.0
21.7378,83.97959,296.12,0.44,0.46,n,2,263.81,0.63,N,0.0,2025-09-01 19:37:00,187555.13100191613,2406857.581084547,47,21.73438075949367,83.98092303797468,79.0
21.75803,83.84209,302.64,0.45,0.47,n,2,269.76,0.78,N,2.0,2025-09-01 19:37:00,173367.0357134376,2409383.6831490085,9,21.747964999999997,83.84321110671937,506.0
21.76233,83.84266,302.54,0.45,0.47,n,2,269.9,0.78,N,2.0,2025-09-01 19:37:00,173435.77997609513,2409858.940379903,9,21.747964999999997,83.84321110671937,506.0
21.87979,83.55559,302.48,0.47,0.48,n,2,273.13,0.74,N,2.0,2025-09-01 19:37:00,144010.29921620124,2423512.420922164,27,21.879728253012047,83.55263259036145,166.0
21.88042,83.55379,300.87,0.47,0.48,n,2,272.95,0.83,N,2.0,2025-09-01 19:37:00,143825.667859455,2423586.421462156,27,21.879728253012047,83.55263259036145,166.0
21.92089,83.35206,306.71,0.49,0.48,n,2,278.93,2.2,N,2.0,2025-09-01 19:37:00,123063.12529746711,2428554.5392983076,28,21.922739138840072,83.34776789103691,569.0
21.92141,83.34735,312.33,0.49,0.48,n,2,278.19,2.53,N,2.0,2025-09-01 19:37:00,122577.34220134589,2428623.783168962,28,21.922739138840072,83.34776789103691,569.0
21.9845,83.23021,302.65,0.5,0.49,n,2,280.18,0.68,N,2.0,2025-09-01 19:37:00,110633.24338574725,2435911.3110035346,10,21.984956463414633,83.23297554878049,164.0
22.03719,83.34978,304.7,0.49,0.48,n,2,279.57,1.28,N,2.0,2025-09-01 19:37:00,123135.11622288538,2441451.849849103,12,22.036385941422594,83.35570451882845,478.0
22.04179,83.7379,298.9,0.46,0.47,n,2,270.2,1.25,N,2.0,2025-09-01 19:37:00,163250.44187115226,2441052.793274797,32,22.03915821029083,83.73498888888889,1341.0
22.04232,83.73344,305.1,0.46,0.47,n,2,270.43,1.71,N,2.0,2025-09-01 19:37:00,162790.92935951147,2441121.3887589816,32,22.03915821029083,83.73498888888889,1341.0
22.08606,83.1164,299.02,0.5,0.49,n,2,276.04,0.32,N,0.0,2025-09-01 19:37:00,99152.1857475749,2447465.997196948,33,22.088120340136054,83.11716462585034,147.0
23.16552,82.34201,311.15,0.58,0.52,n,2,285.1,5.18,N,2.0,2025-09-01 19:37:00,22860.713964585855,2569484.23894671,16,23.16630988372093,82.33861888081395,688.0
23.16611,82.33636,341.78,0.58,0.52,n,2,286.03,5.18,N,2.0,2025-09-01 19:37:00,22283.17093664239,2569568.294436001,16,23.16630988372093,82.33861888081395,688.0
23.16659,82.3404,326.08,0.58,0.7,n,2,285.14,5.04,D,2.0,2025-09-02 08:31:00,22699.34828329645,2569608.2579592066,16,23.16630988372093,82.33861888081395,688.0
23.16771,82.34339,325.04,0.58,0.7,n,2,284.71,5.76,D,2.0,2025-09-02 08:31:00,23010.076991907496,2569722.6963978843,16,23.16630988372093,82.33861888081395,688.0
21.18786,81.39019,309.13,0.42,0.38,n,2,281.06,1.72,N,2.0,2025-09-04 20:21:00,-82981.06934661279,2353276.809863292,25,21.186994679665737,81.3881225626741,359.0
21.19474,81.39155,300.61,0.42,0.38,n,2,280.29,0.78,N,2.0,2025-09-04 20:21:00,-82812.27235978516,2354035.944811631,25,21.186994679665737,81.3881225626741,359.0
21.48748,81.76984,303.36,0.44,0.38,n,2,274.48,0.89,N,2.0,2025-09-04 20:21:00,-42334.67366274726,2385184.415686802,5,21.487758636363637,81.76802333333333,132.0
19.09701,82.16916,310.47,0.48,0.4,n,2,279.59,2.38,N,2.0,2025-09-04 20:22:00,-8626.919855881948,2118588.4257229427,19,19.099955514018692,82.16712502336449,428.0
19.09719,82.16746,314.94,0.48,0.4,n,2,281.06,2.6,N,2.0,2025-09-04 20:22:00,-8805.69224932883,2118613.358173421,19,19.099955514018692,82.16712502336449,428.0
19.10448,82.16891,304.63,0.48,0.4,n,2,285.13,1.86,N,2.0,2025-09-04 20:22:00,-8630.365919383883,2119418.0317564174,19,19.099955514018692,82.16712502336449,428.0
19.10529,82.1644,314.21,0.48,0.4,n,2,283.52,1.53,N,2.0,2025-09-04 20:22:00,-9103.594822935993,2119521.0765789174,19,19.099955514018692,82.16712502336449,428.0
19.09286,82.17001,340.94,0.39,0.36,n,2,298.31,3.25,D,2.0,2025-09-10 07:39:00,-8549.987123692292,2118125.4601995586,19,19.099955514018692,82.16712502336449,428.0
19.09617,82.16943,331.54,0.39,0.36,n,2,297.15,3.25,D,2.0,2025-09-10 07:39:00,-8601.015994923655,2118494.431240292,19,19.099955514018692,82.16712502336449,428.0
21.67729,84.04073,337.74,0.4,0.37,n,2,295.98,5.69,D,2.0,2025-09-10 07:40:00,193755.6989608425,2400031.248535185,29,21.679161452054796,84.03864994520548,365.0
22.33089,82.6045,331.07,0.38,0.36,n,2,297.27,2.01,D,2.0,2025-09-10 07:40:00,47034.66860310815,2476063.1420364943,14,22.33174192857143,82.60500714285713,140.0
22.15611,82.09385,304.5,0.38,0.36,n,2,283.97,0.51,N,0.0,2025-09-10 20:08:00,-6306.554469130293,2458295.205426408,48,22.155333287671233,82.09415082191781,73.0
23.16463,82.34026,311.77,0.38,0.36,n,2,284.21,1.76,N,2.0,2025-09-10 20:08:00,22678.012139398546,2569391.243115165,16,23.16630988372093,82.33861888081395,688.0
23.16521,82.33655,323.29,0.38,0.36,n,2,284.75,1.76,N,2.0,2025-09-10 20:08:00,22299.458696394286,2569467.807360797,16,23.16630988372093,82.33861888081395,688.0
