cluster_id,detection_count,first_seen,last_seen,centroid_lat,centroid_lon,nearest_industrial_distance_m,nearest_industrial_type,months_active,recurrence_rate,frp_mean,frp_std,frp_cv,day_count,night_count,daynight_ratio,industrial_score,wildfire_score,label
495,10,2026-04-22 07:43:00,2026-04-23 19:53:00,22.642679,82.35767200000001,23753.92037541567,landuse=quarry,1.0,10.0,1.7057142857142855,0.2981530447525869,0.1747965924010141,1,9,0.1,1,3,uncertain
496,6,2026-04-22 07:43:00,2026-04-23 07:24:00,22.679835,81.72554333333333,17639.268674970324,landuse=industrial,1.0,6.0,4.196666666666666,2.285411706162954,0.54457784896655,4,2,0.6666666666666666,1,3,uncertain
497,5,2026-04-22 07:43:00,2026-04-22 20:11:00,23.579572,83.201656,19384.42466433941,landuse=industrial,1.0,5.0,1.5557142857142858,1.667821504666663,1.0720615732476253,2,3,0.4,0,3,uncertain
498,10,2026-04-22 20:11:00,2026-04-23 19:53:00,22.749593,83.40079499999999,5835.8671534077685,landuse=quarry,1.0,10.0,3.036,3.083768798078092,1.015734123214128,0,10,0.0,0,2,uncertain
499,6,2026-04-22 07:43:00,2026-04-24 07:06:00,23.735375,82.97166333333332,24119.95457137362,landuse=industrial,1.0,6.0,2.552,0.9730467614662724,0.3812879159350597,3,3,0.5,1,3,uncertain
500,6,2026-04-22 07:42:00,2026-04-22 20:12:00,19.747261666666667,83.27100166666666,13656.226484708744,landuse=industrial,1.0,6.0,1.6316666666666666,0.3063603542671059,0.1877591548113009,1,5,0.1666666666666666,1,3,uncertain
501,6,2026-04-22 07:42:00,2026-04-26 08:08:00,19.876753333333333,83.899605,55280.21300012375,landuse=industrial,1.0,6.0,1.002,0.6057804882958843,0.604571345604675,3,3,0.5,0,3,uncertain
502,19,2026-04-22 07:43:00,2026-04-23 19:53:00,20.39738894736842,83.95860842105263,44218.52252461758,power=plant,1.0,19.0,4.016,1.5596089253399394,0.3883488359910207,2,17,0.1052631578947368,2,2,uncertain
503,11,2026-04-22 07:43:00,2026-04-23 19:53:00,21.691484545454543,83.98477363636363,4841.440362754063,landuse=quarry,1.0,11.0,2.075714285714286,1.0965530408642217,0.5282774457019649,2,9,0.1818181818181818,3,0,uncertain
504,5,2026-04-22 20:12:00,2026-04-23 07:24:00,22.514746,81.654916,24641.22180669296,landuse=quarry,1.0,5.0,2.2163636363636363,1.1097862201998432,0.5007238893436536,1,4,0.2,1,3,uncertain
505,9,2026-04-22 20:13:00,2026-04-26 20:38:00,17.847682222222222,81.80189777777778,9344.829330118184,power=plant,1.0,9.0,2.73,1.1649463506960307,0.426720274980231,4,5,0.4444444444444444,1,1,uncertain
506,5,2025-12-23 08:31:00,2026-04-23 07:23:00,17.948833999999998,82.097178,13188.643509089225,power=plant,4.0,1.25,1.8916666666666668,1.7521919605644432,0.9262688778314236,4,1,0.8,0,4,wildfire
507,6,2026-04-23 07:24:00,2026-04-23 19:53:00,20.58255833333333,84.06940333333334,29163.49818621593,power=plant,1.0,6.0,2.0383333333333336,0.69404370659683,0.3404956859837268,2,4,0.3333333333333333,1,3,uncertain
508,5,2026-04-22 20:11:00,2026-04-23 07:25:00,23.596168,82.46226,29350.372883058044,industrial=mine,1.0,5.0,1.77,0.0353553390593274,0.0199747678301284,2,3,0.4,1,3,uncertain
509,5,2026-04-23 07:25:00,2026-04-23 19:52:00,23.752316,84.176002,12357.430798840896,industrial=brickyard,1.0,5.0,5.608,4.888314637991298,0.8716680880868934,2,3,0.4,0,3,uncertain
510,5,2026-04-12 07:30:00,2026-04-23 19:53:00,20.406098,83.939154,42486.96219992152,power=plant,1.0,5.0,2.186666666666667,2.121449190215657,0.970174934549843,3,2,0.6,0,3,uncertain
511,5,2026-04-23 19:53:00,2026-04-23 19:53:00,20.594886,84.12587599999999,32223.20591169344,power=plant,1.0,5.0,2.78,1.8957056733575488,0.6819085155962407,0,5,0.0,0,4,wildfire
512,5,2026-04-22 20:12:00,2026-04-24 08:46:00,21.95704,80.30148,13132.95504343954,landuse=quarry,1.0,5.0,3.2275,2.3277510605732736,0.7212241860800228,1,4,0.2,0,3,uncertain
513,5,2026-04-22 20:12:00,2026-04-23 19:53:00,22.52525,82.935202,23983.57110795805,landuse=industrial,1.0,5.0,2.2700000000000005,1.02266807909507,0.450514572288577,1,4,0.2,1,3,uncertain
514,5,2026-04-15 08:14:00,2026-04-26 20:38:00,18.878452,81.012842,29066.382441773603,landuse=quarry,1.0,5.0,2.09375,0.4995122621117525,0.2385730207100907,1,4,0.2,1,3,uncertain
515,5,2026-04-24 07:05:00,2026-04-24 07:05:00,20.343142,81.935216,57123.073687241376,landuse=industrial,1.0,5.0,6.129333333333333,6.4735477871396725,1.05615854695557,5,0,1.0,0,4,wildfire
516,5,2026-04-24 07:06:00,2026-05-23 08:03:00,24.011594,81.181532,2739.7558685489657,landuse=quarry,1.0,5.0,2.897142857142857,1.924774569360564,0.6643699203907272,5,0,1.0,1,2,uncertain
517,7,2026-04-24 19:34:00,2026-04-24 19:34:00,20.92631857142857,82.91648857142857,7046.82836717987,landuse=industrial,1.0,7.0,1.622,0.7426775881901917,0.4578776745932131,0,7,0.0,1,2,uncertain
518,7,2025-11-13 07:41:00,2026-04-24 21:14:00,22.43471142857143,80.15602142857142,16179.163968948456,landuse=quarry,5.4,1.2962962962962965,4.76,5.649637156490671,1.1868985622879562,2,5,0.2857142857142857,0,4,wildfire
519,6,2026-04-24 19:34:00,2026-04-25 08:27:00,21.932766666666662,80.37097666666666,6253.252320764528,landuse=quarry,1.0,6.0,1.125,0.1075484386993444,0.095598612177195,3,3,0.5,1,2,uncertain
520,5,2026-04-25 06:47:00,2026-04-25 08:28:00,23.895148,82.921724,19579.81096853072,landuse=industrial,1.0,5.0,2.188,2.1922522665058417,1.0019434490428891,5,0,1.0,0,4,wildfire
521,10,2026-04-25 08:26:00,2026-05-12 08:08:00,19.533398,81.043584,27921.17315640769,landuse=quarry,1.0,10.0,2.735,1.7533596322489002,0.6410821324493237,10,0,1.0,0,3,uncertain
522,6,2026-04-25 08:27:00,2026-04-25 08:28:00,23.458223333333333,80.58422166666666,2059.8322194186226,landuse=quarry,1.0,6.0,5.755,3.1742573934701643,0.5515651422189686,6,0,1.0,2,2,uncertain
523,5,2026-04-16 20:24:00,2026-04-26 20:36:00,22.857994,83.704216,30672.246587937807,landuse=industrial,1.0,5.0,1.26,0.2598076211353315,0.2061965247105805,0,5,0.0,1,4,wildfire
524,5,2026-04-26 08:07:00,2026-05-13 07:49:00,19.208884,81.143408,29594.43392435675,landuse=quarry,1.0,5.0,3.3783333333333334,1.97415720414223,0.5843583238704183,5,0,1.0,1,4,wildfire
525,5,2026-04-26 08:09:00,2026-04-26 08:09:00,23.533972,81.021816,17499.65914217038,industrial=mine,1.0,5.0,1.7328571428571429,0.9847286307356335,0.5682687893775298,5,0,1.0,1,4,wildfire
526,9,2026-05-03 20:06:00,2026-05-04 19:47:00,20.93956111111111,80.17856333333333,50131.01281646896,landuse=industrial,1.0,9.0,10.272857142857143,4.891719923454716,0.476179105328647,2,7,0.2222222222222222,1,2,uncertain
527,4,2026-05-03 20:06:00,2026-05-04 07:18:00,20.9500725,80.1781625,48507.91666484265,landuse=industrial,1.0,4.0,2.918333333333333,2.576101059094279,0.8827302315571489,2,2,0.5,0,3,uncertain
528,5,2025-12-16 07:22:00,2026-05-04 07:17:00,18.319944,80.559892,10399.001506983956,man_made=works,4.6,1.0869565217391306,3.464,3.647832232984406,1.0530693513234428,5,0,1.0,0,5,wildfire
529,5,2026-05-04 07:18:00,2026-05-04 07:18:00,21.689214,84.119878,8293.517338636728,landuse=industrial,1.0,5.0,1.8133333333333328,0.6391139700136954,0.3524525569928468,5,0,1.0,1,3,uncertain
530,5,2026-05-03 07:36:00,2026-05-06 08:20:00,17.752618000000002,80.346404,38317.087288667695,landuse=industrial,1.0,5.0,7.191818181818181,4.1474686693978,0.5766926477483985,5,0,1.0,1,4,wildfire
531,6,2026-05-15 07:12:00,2026-05-15 07:12:00,23.90368833333333,81.09203833333333,12475.79302199557,landuse=quarry,1.0,6.0,4.148,2.389962342799568,0.5761722137896741,6,0,1.0,1,4,wildfire
532,5,2026-05-23 08:01:00,2026-05-23 20:32:00,18.81072,81.221696,12521.398537691408,landuse=industrial,1.0,5.0,2.17875,1.3761897450154592,0.6316418795251677,4,1,0.8,0,3,uncertain
533,5,2025-12-13 08:19:00,2026-05-26 07:06:00,20.922952,81.991818,12821.773431807296,landuse=industrial,5.433333333333334,0.920245398773006,2.634285714285714,0.9968760729207544,0.3784236719330413,5,0,1.0,1,5,wildfire
534,5,2025-12-13 08:19:00,2026-05-26 19:35:00,20.8794,81.96386600000001,15685.875327153244,landuse=industrial,5.466666666666667,0.9146341463414634,29.925,23.45783938412548,0.7838876987176435,3,2,0.6,0,4,wildfire
535,6,2025-12-13 08:19:00,2026-05-24 20:12:00,20.883065,81.98401666666666,16312.859873968338,landuse=industrial,5.4,1.111111111111111,6.101666666666667,6.569899288928763,1.076738479474804,2,4,0.3333333333333333,0,4,wildfire
536,5,2025-12-16 07:22:00,2026-05-24 20:12:00,21.16194,81.982974,4826.583634783619,landuse=industrial,5.3,0.9433962264150944,2.42,1.2084701072016637,0.4993678128932495,3,2,0.6,2,2,uncertain
537,5,2025-12-15 07:41:00,2026-05-25 07:24:00,20.813154,81.86602,15185.902781087756,landuse=industrial,5.333333333333333,0.9375,5.748571428571428,2.516269915115285,0.4377209096870526,5,0,1.0,1,5,wildfire
538,6,2025-12-27 07:16:00,2026-05-26 08:46:00,20.998226666666667,80.927115,10616.333925356015,landuse=industrial,5.0,1.2,7.603076923076923,2.0738224956803184,0.2727609514755578,6,0,1.0,1,5,wildfire
539,5,2025-12-14 08:00:00,2026-05-26 07:06:00,21.238578,82.53796,13763.56996682264,landuse=industrial,5.4,0.9259259259259258,4.321666666666666,2.6941300389303167,0.6234007031848015,5,0,1.0,0,5,wildfire
540,5,2025-12-26 07:35:00,2026-05-26 07:06:00,21.744038,82.905956,12285.813103934865,landuse=quarry,5.0,1.0,1.913333333333333,1.2113738756745032,0.6331222346730853,5,0,1.0,0,5,wildfire
