latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime,x_m,y_m,cluster_id,centroid_lat,centroid_lon,detection_count,nearest_industrial_distance_m,nearest_industrial_type,industrial_count_5km
21.8036,83.88589,300.89,0.38,0.36,n,2,288.91,0.78,N,0.0,2025-12-26 20:04:00,798384.4135393105,2413881.222341044,55,21.80176433333333,83.88370233333333,30,986.4876376822311,landuse=quarry,7
21.81686,83.99438,298.0,0.38,0.36,n,2,285.08,0.97,N,2.0,2025-12-26 20:04:00,809580.4156425218,2415564.4744721605,65,21.82144831578947,83.99539547368421,95,579.1869516794219,landuse=industrial,4
21.84224,83.98384,301.24,0.38,0.36,n,2,286.47,0.73,N,0.0,2025-12-26 20:04:00,808435.4927568255,2418355.2418247685,61,21.84184864864865,83.98129081081082,74,432.65518527067917,landuse=industrial,3
21.85832,83.96785,304.48,0.38,0.36,n,2,288.53,1.08,N,2.0,2025-12-26 20:04:00,806747.1718113337,2420104.78940018,49,21.85925953125,83.96595828125,64,198.868083656498,landuse=industrial,4
21.85891,83.96417,302.23,0.38,0.36,n,2,286.24,1.08,N,2.0,2025-12-26 20:04:00,806365.3117707446,2420162.8145348066,49,21.85925953125,83.96595828125,64,289.32989855694734,landuse=industrial,2
21.87541,83.49337,299.59,0.38,0.36,n,2,285.03,0.79,N,2.0,2025-12-26 20:04:00,757651.108655711,2421126.4048613748,25,21.87683361445783,83.49469445783132,83,407.61205059243827,landuse=industrial,2
21.87723,83.54681,297.33,0.38,0.36,n,2,285.45,0.47,N,0.0,2025-12-26 20:04:00,763172.5806800383,2421418.5946841203,26,21.8794364,83.55273293333333,150,132.9430970235516,landuse=industrial,2
21.87937,83.55479,313.32,0.38,0.36,n,2,288.1,1.57,N,2.0,2025-12-26 20:04:00,763993.6433885414,2421669.325623526,26,21.8794364,83.55273293333333,150,118.59694055798624,landuse=industrial,2
21.90042,83.98263,302.83,0.38,0.36,n,2,286.04,0.94,N,0.0,2025-12-26 20:04:00,808185.2173607403,2424798.7751134285,94,21.90074823529412,83.98112117647058,17,177.4288131493964,landuse=industrial,3
21.92088,83.35339,306.98,0.39,0.36,n,2,291.29,1.96,N,2.0,2025-12-26 20:04:00,743103.0642631574,2425934.135604442,27,21.922663816666667,83.34778976666666,600,932.157713113115,landuse=industrial,4
21.92145,83.34969,345.25,0.39,0.36,n,2,298.75,3.29,N,2.0,2025-12-26 20:04:00,742719.7347743224,2425991.4026188627,27,21.922663816666667,83.34778976666666,600,663.7830847016595,landuse=industrial,4
21.92202,83.34599,299.72,0.39,0.36,n,2,286.34,3.29,N,2.0,2025-12-26 20:04:00,742336.4090497774,2426048.678639413,27,21.922663816666667,83.34778976666666,600,405.9925677975649,landuse=industrial,4
21.92475,83.35027,309.54,0.39,0.36,n,2,289.2,1.69,N,2.0,2025-12-26 20:04:00,742774.0717063451,2426357.8044705004,27,21.922663816666667,83.34778976666666,600,395.8793328906708,landuse=industrial,4
21.93835,81.98232,300.15,0.41,0.37,n,2,287.18,0.45,N,0.0,2025-12-26 20:04:00,601443.2745477112,2426328.107628393,23,21.94000621621621,81.9812464864865,37,4260.535572277638,landuse=quarry,2
21.9796,83.23759,302.54,0.39,0.36,n,2,287.58,0.9,N,2.0,2025-12-26 20:04:00,731041.5156976143,2432258.094194271,9,21.985090509554137,83.23279356687898,157,620.0887998728481,landuse=industrial,3
21.98404,83.23075,307.87,0.39,0.36,n,2,288.29,0.91,N,2.0,2025-12-26 20:04:00,730327.8253118882,2432739.4923436646,9,21.985090509554137,83.23279356687898,157,290.88960666821305,landuse=industrial,4
21.9862,83.23877,310.57,0.39,0.36,n,2,286.27,1.63,N,0.0,2025-12-26 20:04:00,731152.7045944732,2432990.807380847,9,21.985090509554137,83.23279356687898,157,452.69173349169307,landuse=industrial,4
21.98675,82.01291,298.19,0.41,0.37,n,2,286.21,0.64,N,0.0,2025-12-26 20:04:00,604567.0823204505,2431706.4452534565,45,21.987866129032252,82.01448451612903,31,2193.891793029892,landuse=quarry,10
21.98734,83.23134,304.2,0.39,0.36,n,2,288.17,0.91,N,2.0,2025-12-26 20:04:00,730383.4347884563,2433105.84499736,9,21.985090509554137,83.23279356687898,157,143.96205920417478,landuse=industrial,4
22.00488,82.66989,323.87,0.39,0.36,n,2,290.8,2.84,N,2.0,2025-12-26 20:04:00,672379.2314786025,2434308.500190813,10,22.00540012605042,82.66913298319328,238,151.94038663610536,landuse=industrial,4
22.00545,82.6661,300.28,0.39,0.36,n,2,286.93,0.75,N,2.0,2025-12-26 20:04:00,671987.2299731665,2434367.3409455707,10,22.00540012605042,82.66913298319328,238,546.9631097247126,landuse=industrial,4
22.00882,84.02882,295.96,0.38,0.36,n,2,285.48,0.53,N,0.0,2025-12-26 20:04:00,812723.4843444285,2436902.774280515,-1,22.00882,84.02882,1,11377.724736046692,landuse=industrial,0
22.00993,83.32687,296.95,0.39,0.36,n,2,283.76,0.46,N,0.0,2025-12-26 20:04:00,740212.571818019,2435754.7652731217,75,22.00987571428572,83.32781571428572,7,338.16869233974256,landuse=industrial,5
22.01783,82.17795,297.68,0.4,0.37,n,2,287.18,0.93,N,0.0,2025-12-26 20:04:00,621579.9885606446,2435269.075613704,57,22.01848391304348,82.17913065217391,46,644.5531600302384,landuse=industrial,4
22.01811,83.33974,304.93,0.39,0.36,n,2,286.13,0.71,N,0.0,2025-12-26 20:04:00,741527.854254832,2436681.0218114676,63,22.019103653846155,83.33757769230769,52,1834.8068052673764,landuse=industrial,8
22.01846,83.75364,317.87,0.38,0.36,n,2,288.56,1.52,N,0.0,2025-12-26 20:04:00,784275.4599539556,2437432.616376534,47,22.018233680981595,83.75468067484663,163,1222.9892192458651,landuse=quarry,1
22.02005,82.18628,297.11,0.4,0.37,n,2,286.77,0.64,N,0.0,2025-12-26 20:04:00,622437.935164757,2435521.488912866,57,22.01848391304348,82.17913065217391,46,318.4692705899674,landuse=industrial,4
22.02326,83.30639,295.54,0.39,0.36,n,2,284.6,0.5,N,0.0,2025-12-26 20:04:00,738075.2144889904,2437199.0108679305,76,22.024102727272727,83.30734181818183,11,397.4067627556449,landuse=industrial,3
22.02456,83.36372,295.43,0.39,0.36,n,2,283.91,0.93,N,0.0,2025-12-26 20:04:00,743993.228746268,2437433.5169654246,-1,22.02456,83.36372,1,1714.6410640026152,landuse=industrial,6
22.03007,83.74435,303.05,0.38,0.36,n,2,287.57,0.83,N,2.0,2025-12-26 20:04:00,783292.7441786686,2438701.4774261275,31,22.041284849007763,83.73296673856773,1159,1093.773846323492,landuse=quarry,2
22.03116,83.3649,308.99,0.39,0.36,n,2,288.53,1.56,N,2.0,2025-12-26 20:04:00,744103.7608749401,2438166.3840997643,11,22.036216906187622,83.35584205588823,501,1894.5577689681863,landuse=industrial,6
22.03503,83.36179,298.3,0.39,0.36,n,2,285.25,1.58,N,2.0,2025-12-26 20:04:00,743775.9847337443,2438590.032151893,11,22.036216906187622,83.35584205588823,501,2408.694488546529,landuse=industrial,6
22.03675,83.35068,310.22,0.39,0.36,n,2,286.1,1.79,N,2.0,2025-12-26 20:04:00,742625.8474552495,2438762.8188861995,11,22.036216906187622,83.35584205588823,501,2781.0861478935285,landuse=industrial,7
22.03781,83.73817,311.99,0.38,0.36,n,2,287.29,1.95,N,2.0,2025-12-26 20:04:00,782639.061179081,2439547.4347977242,31,22.041284849007763,83.73296673856773,1159,1963.080297586082,landuse=quarry,2
22.03839,83.73448,317.36,0.38,0.36,n,2,289.03,4.07,N,2.0,2025-12-26 20:04:00,782256.8115681026,2439604.8514622725,31,22.041284849007763,83.73296673856773,1159,2332.6169346644033,landuse=quarry,2
22.03897,83.73078,350.14,0.38,0.36,n,2,295.62,4.07,N,2.0,2025-12-26 20:04:00,781873.5331188849,2439662.2586059645,31,22.041284849007763,83.73296673856773,1159,2409.841882022175,landuse=quarry,2
22.03955,83.72713,322.87,0.38,0.36,n,2,287.71,2.77,N,2.0,2025-12-26 20:04:00,781495.4224570147,2439719.767063275,31,22.041284849007763,83.73296673856773,1159,2269.6200719933477,landuse=quarry,2
22.04005,83.35126,315.34,0.39,0.36,n,2,287.36,1.57,N,2.0,2025-12-26 20:04:00,742680.1054607219,2439129.2294244138,11,22.036216906187622,83.35584205588823,501,2476.167685267375,landuse=industrial,7
22.04052,83.74245,307.57,0.38,0.36,n,2,291.52,1.01,N,2.0,2025-12-26 20:04:00,783075.6985835605,2439855.582656587,31,22.041284849007763,83.73296673856773,1159,1779.6043443017952,landuse=quarry,2
22.0411,83.73876,306.42,0.38,0.36,n,2,293.37,1.01,N,2.0,2025-12-26 20:04:00,782693.4533290772,2439912.9881101577,31,22.041284849007763,83.73296673856773,1159,2110.91041365489,landuse=quarry,2
22.04168,83.73507,341.79,0.38,0.36,n,2,302.69,6.97,N,2.0,2025-12-26 20:04:00,782311.2120123203,2439970.402528091,31,22.041284849007763,83.73296673856773,1159,2301.539673577583,landuse=quarry,2
22.04226,83.73138,356.02,0.38,0.36,n,2,307.91,6.97,N,2.0,2025-12-26 20:04:00,781928.9746322054,2440027.825910855,31,22.041284849007763,83.73296673856773,1159,2083.115327482527,landuse=quarry,2
22.04284,83.72769,347.57,0.38,0.36,n,2,293.57,4.52,N,2.0,2025-12-26 20:04:00,781546.741187639,2440085.2582589188,31,22.041284849007763,83.73296673856773,1159,1918.4444496485805,landuse=quarry,2
22.0444,83.73936,300.09,0.38,0.36,n,2,288.73,1.01,N,2.0,2025-12-26 20:04:00,782748.8545889292,2440279.668358895,31,22.041284849007763,83.73296673856773,1159,2309.0567908497655,landuse=quarry,2
22.04497,83.73566,319.93,0.38,0.36,n,2,296.53,6.97,N,2.0,2025-12-26 20:04:00,782365.608721457,2440335.9542024042,31,22.041284849007763,83.73296673856773,1159,2024.9637929336977,landuse=quarry,2
22.04555,83.73197,321.01,0.38,0.36,n,2,294.58,6.97,N,2.0,2025-12-26 20:04:00,781983.3796372735,2440393.3753393763,31,22.041284849007763,83.73296673856773,1159,1772.9019018580777,landuse=quarry,2
22.04613,83.72829,310.92,0.38,0.36,n,2,286.31,4.52,N,2.0,2025-12-26 20:04:00,781602.1872098034,2440450.823915125,31,22.041284849007763,83.73296673856773,1159,1576.5480143339469,landuse=quarry,2
22.06664,83.70547,310.36,0.38,0.36,n,2,287.14,1.17,N,0.0,2025-12-26 20:04:00,779205.2175394457,2442680.862179537,41,22.066069607843136,83.70435509803923,102,2084.2575403970145,landuse=quarry,1
22.07128,83.34906,297.83,0.39,0.36,n,2,285.54,0.29,N,0.0,2025-12-26 20:04:00,742399.6647390504,2442584.5785914953,77,22.07173,83.34854125,8,1566.0429737954944,landuse=industrial,1
22.08665,83.11513,313.74,0.39,0.36,n,2,287.16,1.57,N,0.0,2025-12-26 20:04:00,718228.4196575433,2443933.0057264226,32,22.087874586466164,83.11691090225564,133,1272.1566908297427,landuse=quarry,1
22.10538,83.52255,297.6,0.38,0.36,n,2,286.0,0.71,N,2.0,2025-12-26 20:04:00,760247.6091915534,2446647.942824642,66,22.10708904761905,83.52368095238096,21,245.3720570964252,landuse=industrial,4
22.10867,83.52315,297.26,0.38,0.36,n,2,286.09,0.62,N,2.0,2025-12-26 20:04:00,760303.4957495012,2447013.3862241185,66,22.10708904761905,83.52368095238096,21,187.4977844931647,landuse=industrial,4
22.31099,82.5258,314.13,0.4,0.37,n,2,288.94,1.72,N,2.0,2025-12-26 20:04:00,657161.9746043899,2468044.4071895247,12,22.31689644210526,82.53247810526317,475,1746.803739920168,landuse=industrial,3
22.31156,82.52197,308.57,0.4,0.37,n,2,287.21,1.23,N,2.0,2025-12-26 20:04:00,656766.7699557322,2468103.5316358865,12,22.31689644210526,82.53247810526317,475,1892.295839598544,landuse=industrial,3
22.31377,82.5302,300.35,0.4,0.37,n,2,287.72,1.77,N,2.0,2025-12-26 20:04:00,657612.1432554278,2468356.79500933,12,22.31689644210526,82.53247810526317,475,1513.8007410681823,landuse=quarry,3
22.31604,82.51488,315.7,0.4,0.37,n,2,287.81,1.56,N,2.0,2025-12-26 20:04:00,656031.3792461933,2468592.1976416307,12,22.31689644210526,82.53247810526317,475,2229.9057636574003,landuse=quarry,3
22.31655,82.53461,310.97,0.4,0.37,n,2,288.4,0.95,N,2.0,2025-12-26 20:04:00,658063.3243980823,2468669.207544417,12,22.31689644210526,82.53247810526317,475,1193.6009242509524,landuse=quarry,3
22.31933,82.53902,299.43,0.4,0.37,n,2,287.09,0.58,N,2.0,2025-12-26 20:04:00,658514.4878263558,2468981.634381146,12,22.31689644210526,82.53247810526317,475,1077.0599903899479,landuse=quarry,3
22.31977,82.58225,298.23,0.4,0.37,n,2,287.07,0.62,N,0.0,2025-12-26 20:04:00,662967.3382820918,2469076.4295107117,13,22.32849296460177,82.59804663716814,226,1646.4927785645834,landuse=quarry,2
22.32216,82.51989,317.35,0.4,0.37,n,2,288.85,1.49,N,0.0,2025-12-26 20:04:00,656540.6639184712,2469274.9844606915,12,22.31689644210526,82.53247810526317,475,1451.3602275992318,landuse=quarry,3
22.32312,82.58282,302.48,0.4,0.37,n,2,288.9,0.62,N,0.0,2025-12-26 20:04:00,663022.1646820884,2469447.959638474,13,22.32849296460177,82.59804663716814,226,1279.1209877348713,landuse=quarry,2
22.3233,82.51222,298.08,0.4,0.37,n,2,286.81,0.98,N,0.0,2025-12-26 20:04:00,655749.2969577872,2469393.260612259,12,22.31689644210526,82.53247810526317,475,2172.9921852951325,landuse=quarry,3
22.3234,82.67276,302.29,0.39,0.37,n,2,287.52,0.66,N,0.0,2025-12-26 20:04:00,672287.0043489635,2469578.970968463,79,22.32400827586207,82.6734224137931,29,999.9899763974172,landuse=quarry,3
22.32589,82.5872,334.27,0.4,0.37,n,2,291.02,4.15,N,2.0,2025-12-26 20:04:00,663470.1362011582,2469759.398481808,13,22.32849296460177,82.59804663716814,226,875.0021905669915,landuse=quarry,2
22.3303,82.60363,326.59,0.4,0.37,n,2,289.02,1.52,N,2.0,2025-12-26 20:04:00,665157.429099136,2470265.5875490983,13,22.32849296460177,82.59804663716814,226,1696.2915736825578,landuse=quarry,3
22.3305,82.5331,300.24,0.4,0.37,n,2,288.47,0.64,N,2.0,2025-12-26 20:04:00,657892.0676422012,2470212.1525781434,14,22.3315904,82.532178,25,364.85371344667294,landuse=quarry,4
22.35734,82.30459,305.34,0.4,0.37,n,2,292.3,1.37,N,2.0,2025-12-26 20:04:00,634329.2119464381,2472962.136848606,7,22.35891150877193,82.30257733333333,285,1113.601591670179,landuse=quarry,1
22.35791,82.3007,300.66,0.4,0.37,n,2,287.03,0.94,N,2.0,2025-12-26 20:04:00,633928.0774843115,2473021.7772953883,7,22.35891150877193,82.30257733333333,285,709.6199399047558,landuse=quarry,1
22.36128,82.30128,317.37,0.4,0.37,n,2,288.35,1.66,N,2.0,2025-12-26 20:04:00,633984.5811103585,2473395.39032516,7,22.35891150877193,82.30257733333333,285,767.3162322412355,landuse=quarry,1
23.16364,82.34062,307.97,0.41,0.37,n,2,283.59,2.44,N,2.0,2025-12-26 20:04:00,637231.3188158915,2562266.461599118,15,23.16639468335788,82.33858649484536,679,1166.736770041674,landuse=quarry,1
23.16421,82.33671,318.11,0.41,0.37,n,2,285.64,1.63,N,2.0,2025-12-26 20:04:00,636830.4454386597,2562325.8941140706,15,23.16639468335788,82.33858649484536,679,1138.4612888905665,landuse=quarry,1
23.16478,82.33281,313.25,0.41,0.37,n,2,283.98,1.63,N,2.0,2025-12-26 20:04:00,636430.5996422652,2562385.3466189904,15,23.16639468335788,82.33858649484536,679,1248.1677909225887,landuse=quarry,1
23.16701,82.34123,339.31,0.41,0.37,n,2,289.05,2.44,N,2.0,2025-12-26 20:04:00,637290.3320790447,2562640.173529935,15,23.16639468335788,82.33858649484536,679,806.2238189432018,landuse=quarry,1
23.16759,82.3373,301.52,0.41,0.37,n,2,285.65,1.63,N,2.0,2025-12-26 20:04:00,636887.4106661153,2562700.692415021,15,23.16639468335788,82.33858649484536,679,762.4177440792665,landuse=quarry,1
23.17039,82.34183,296.04,0.41,0.37,n,2,284.62,0.56,N,2.0,2025-12-26 20:04:00,637348.3078261365,2563014.983799661,15,23.16639468335788,82.33858649484536,679,472.88196496906,landuse=quarry,1
23.17715,82.34296,295.57,0.41,0.37,n,2,281.4,0.39,N,2.0,2025-12-26 20:04:00,637457.0829805477,2563764.5398195116,15,23.16639468335788,82.33858649484536,679,478.48777237022654,landuse=quarry,1
17.95738,80.78059,303.47,0.41,0.37,n,2,290.85,0.68,N,2.0,2025-12-26 20:05:00,476767.0625788435,1985483.9561873525,17,17.957685047619048,80.78900057142857,105,1009.6827501611731,landuse=quarry,3
18.61858,83.1868,329.33,0.38,0.36,n,2,291.35,2.41,N,0.0,2025-12-26 20:05:00,730724.697128978,2060031.2553361477,-1,18.61858,83.1868,1,4538.066278923039,landuse=quarry,1
19.09255,82.17182,295.79,0.39,0.36,n,2,285.47,1.15,N,2.0,2025-12-26 20:05:00,623272.3828929426,2111480.3298366126,18,19.09990119914347,82.16705094218416,467,303.78949175224363,man_made=works,2
19.09312,82.16813,298.36,0.39,0.36,n,2,288.12,0.95,N,2.0,2025-12-26 20:05:00,622883.7412316555,2111540.8166946624,18,19.09990119914347,82.16705094218416,467,290.9494816731363,industrial=steelmaking,2
19.09612,82.16814,298.72,0.39,0.36,n,2,288.44,1.23,N,2.0,2025-12-26 20:05:00,622882.5787306284,2111872.825091085,18,19.09990119914347,82.16705094218416,467,551.5288203897318,industrial=steelmaking,2
19.09944,82.16871,301.73,0.39,0.36,n,2,284.8,1.23,N,2.0,2025-12-26 20:05:00,622940.0941079843,2112240.6402679794,18,19.09990119914347,82.16705094218416,467,914.3950685158705,industrial=steelmaking,2
19.1,82.16502,319.75,0.39,0.36,n,2,285.76,1.23,N,2.0,2025-12-26 20:05:00,622551.4772031889,2112300.0265516043,18,19.09990119914347,82.16705094218416,467,929.3127424928355,industrial=steelmaking,2
19.10276,82.16927,303.11,0.39,0.36,n,2,287.73,1.73,N,2.0,2025-12-26 20:05:00,622996.5546654209,2112608.4488578597,18,19.09990119914347,82.16705094218416,467,1282.3745287753673,industrial=steelmaking,2
19.10332,82.16558,328.83,0.39,0.36,n,2,288.19,1.73,N,2.0,2025-12-26 20:05:00,622607.9451809723,2112667.8335487,18,19.09990119914347,82.16705094218416,467,1292.9756849901805,industrial=steelmaking,2
17.92181,82.16545,338.42,0.54,0.51,n,2,298.93,10.09,D,0.0,2025-12-27 07:15:00,623438.7994471939,1981921.2965658545,-1,17.92181,82.16545,1,20061.48660551419,power=plant,0
18.14833,81.84969,330.86,0.56,0.52,n,2,299.82,4.0,D,0.0,2025-12-27 07:15:00,589877.5784980584,2006803.9144285163,-1,18.14833,81.84969,1,21757.858335262947,power=plant,0
18.45466,83.70255,338.08,0.42,0.46,n,2,299.89,4.54,D,0.0,2025-12-27 07:15:00,785442.0849174878,2042620.6859829507,-1,18.45466,83.70255,1,2816.913037106153,landuse=industrial,6
18.39632,80.51012,331.03,0.34,0.56,n,2,299.6,3.35,D,0.0,2025-12-27 07:16:00,448256.59468387085,2034103.5595110734,-1,18.39632,80.51012,1,11115.970047553708,landuse=industrial,0
18.39696,80.51327,342.26,0.34,0.56,n,2,299.56,3.35,D,0.0,2025-12-27 07:16:00,448589.50866720086,2034173.4766884078,-1,18.39696,80.51327,1,11201.849124705817,landuse=industrial,0
18.7079,83.96121,327.54,0.41,0.45,n,2,301.8,2.75,D,0.0,2025-12-27 07:16:00,812318.0170995869,2071098.0118551827,-1,18.7079,83.96121,1,3230.139658057523,landuse=quarry,4
18.71194,83.9604,340.2,0.41,0.45,n,2,302.39,2.75,D,0.0,2025-12-27 07:16:00,812225.1024689077,2071544.074192373,-1,18.71194,83.9604,1,2845.9979501933167,landuse=quarry,4
18.74026,83.59228,332.93,0.43,0.46,n,2,300.01,3.05,D,0.0,2025-12-27 07:16:00,773332.2390862716,2074075.7160054157,-1,18.74026,83.59228,1,7077.554705919556,power=plant,0
18.74104,83.98199,339.28,0.4,0.45,n,2,304.58,2.97,D,0.0,2025-12-27 07:16:00,814449.8705288162,2074805.2615930922,-1,18.74104,83.98199,1,1279.7695524553308,landuse=quarry,1
18.75164,83.56107,333.04,0.43,0.46,n,2,301.53,3.07,D,0.0,2025-12-27 07:16:00,770021.5530931638,2075288.2540304738,-1,18.75164,83.56107,1,4007.720201499588,power=plant,1
18.83481,83.94318,337.31,0.4,0.45,n,2,301.73,4.75,D,0.0,2025-12-27 07:16:00,810182.4909907856,2085123.3003863993,-1,18.83481,83.94318,1,11409.32160664705,landuse=quarry,0
18.96414,81.96426,340.25,0.54,0.51,n,2,302.29,8.11,D,0.0,2025-12-27 07:16:00,601513.7872210668,2097137.2473605785,-1,18.96414,81.96426,1,11118.101954163632,landuse=quarry,0
18.97805,82.42675,330.37,0.5,0.49,n,2,301.09,3.49,D,0.0,2025-12-27 07:16:00,650197.2855424453,2099006.981513728,-1,18.97805,82.42675,1,15779.434512875416,landuse=industrial,0
19.23085,83.74579,330.63,0.41,0.45,n,2,300.12,1.85,D,0.0,2025-12-27 07:16:00,788680.3546299705,2128650.406824896,-1,19.23085,83.74579,1,18992.938647579103,landuse=industrial,0
19.31378,82.3989,339.06,0.5,0.49,n,2,298.43,5.15,D,0.0,2025-12-27 07:16:00,646967.3834915891,2136140.5849675853,-1,19.31378,82.3989,1,34418.033593008004,man_made=works,0
19.31939,83.79398,339.75,0.41,0.45,n,2,303.48,6.61,D,0.0,2025-12-27 07:16:00,793591.9997949027,2138537.4211715036,-1,19.31939,83.79398,1,27468.694852031273,landuse=industrial,0
19.42118,82.77466,334.31,0.47,0.48,n,2,301.6,2.57,D,0.0,2025-12-27 07:16:00,686331.1722090064,2148390.8884597453,-1,19.42118,82.77466,1,8942.500429483958,power=plant,0
19.42256,82.77168,337.8,0.47,0.47,n,2,301.77,2.73,D,0.0,2025-12-27 07:16:00,686016.6363927231,2148540.4251209297,-1,19.42256,82.77168,1,9245.322483797043,power=plant,0
19.51506,82.78814,342.05,0.46,0.47,n,2,303.52,6.87,D,0.0,2025-12-27 07:16:00,687638.7415448499,2158797.6373515115,-1,19.51506,82.78814,1,12302.831379394685,power=plant,0
19.52179,82.80022,337.41,0.46,0.47,n,2,303.08,5.58,D,0.0,2025-12-27 07:16:00,688898.8601210387,2159555.894678088,-1,19.52179,82.80022,1,12207.513282125168,power=plant,0
19.52526,82.79498,334.99,0.46,0.47,n,2,303.19,4.12,D,0.0,2025-12-27 07:16:00,688344.8579213412,2159934.2438829304,-1,19.52526,82.79498,1,12821.662520645297,power=plant,0
19.52746,82.79568,334.17,0.46,0.47,n,2,302.9,4.39,D,0.0,2025-12-27 07:16:00,688415.774870482,2160178.5461977785,-1,19.52746,82.79568,1,12990.842096032577,power=plant,0
19.61044,82.45139,336.35,0.49,0.48,n,2,300.68,3.85,D,0.0,2025-12-27 07:16:00,652205.6683801216,2169020.6493641753,-1,19.61044,82.45139,1,26693.163147013143,landuse=industrial,0
19.61109,82.71941,347.07,0.47,0.48,n,2,301.82,7.27,D,0.0,2025-12-27 07:16:00,680317.9744044109,2169353.750454054,-1,19.61109,82.71941,1,25137.735472922373,power=plant,0
19.63883,82.73674,328.77,0.46,0.47,n,2,301.99,2.02,D,0.0,2025-12-27 07:16:00,682104.567255992,2172442.8377647637,-1,19.63883,82.73674,1,26763.332556728157,power=plant,0
19.65293,82.83228,333.3,0.46,0.47,n,2,301.69,3.18,D,0.0,2025-12-27 07:16:00,692108.1470721429,2174108.6287127556,-1,19.65293,82.83228,1,25178.017531497655,power=plant,0
